index,country_c,pm25,norm_pol2,pol_log32_n,safe,atleast_basicsan,norm_basicsan,basicsan_log32_n,basicw,norm_water,water_log32_n,calorie,norm_calorie,calorie_log32_n,avg_life,norm_life_expect,lifeexpect_log32_n,category_a_pts
45,Cyprus,14.660054,0.8466958970394584,27.094268705262667,76.8097525,99.39975066666666,0.9939974818167296,31.80791941813535,99.76849785714286,0.9964018781697932,31.88486010143338,1.4,0.9822335025380712,31.431472081218278,81.28,0.893090909,28.578909088,150.79742939404966
53,Italy,15.80656,0.8275107917116897,26.48034533477407,79.02105733333333,99.98582057066666,0.9998581807102122,31.99546178272679,99.91703,0.9987104388556935,31.958734043382197,5.3,0.932741116751269,29.84771573604061,82.84,0.930909091,29.789090912,150.07134780892366
58,Slovenia,16.6441,0.8134957816583455,26.03186501306705,83.34109149999999,99.28205099333331,0.9928204851128212,31.770255523610277,99.5,0.9922287504862805,31.75132001556097,0.9,0.9885786802030456,31.634517766497463,80.64,0.877575758,28.082424256,149.27038257473578
57,Czechia,16.594786,0.8143209795065325,26.05827134420904,88.86160183333334,99.993662645,0.999936601451585,31.99797124645072,99.8804887142857,0.9981424959580176,31.940559870656568,2.8,0.964467005076142,30.86294416243655,78.73,0.831272727,26.600727264,147.46047388775287
59,Costa Rica,16.70266,0.8125158654887011,26.00050769563844,24.928943500000003,98.60842140666666,0.986084189414562,31.554694061265984,99.73500814285714,0.9958813643180778,31.86820365817849,6.7,0.91497461928934,29.279187817258883,79.92,0.860121212,27.523878784,146.2264720163418
94,South Korea,25.682276,0.6622550916568002,21.19216293301761,99.0455,99.847806115,0.9984780361880492,31.95129715801757,99.76415914285714,0.9963344437072268,31.88270219863126,5.0,0.9365482233502538,29.96954314720812,83.14,0.938181818,30.021818176,145.01752361287458
48,Greece,15.424528,0.8339035399036556,26.68491327691698,90.864006,99.99999938333332,0.9999999688333342,31.99999900266669,99.99999857142858,0.9999999777964302,31.999999289485768,15.5,0.8032994923857868,25.705583756345177,81.08,0.888242424,28.423757568,144.81425289341462
50,Belarus,15.441196,0.8336246252397959,26.675988007673467,75.0485225,99.53347697733334,0.9953347448899648,31.850711836478872,98.64077857142856,0.978874302268354,31.323977672587333,0.1,0.998730964467005,31.95939086294416,73.64,0.707878788,22.652121216,144.46218959568384
72,Israel,20.157812,0.7546989373230826,24.15036599433864,94.37265083333334,99.93924331666668,0.9993924081818566,31.98055706181941,100.0,1.0,32.0,14.0,0.8223350253807107,26.314720812182745,82.59,0.924848485,29.59515152,144.0407953883408
55,Hungary,16.291438,0.819397065746786,26.22070610389715,87.6348985,100.0000025,1.0,32.0,99.9916985714286,0.9998709750545026,31.995871201744084,6.6,0.916243654822335,29.31979695431472,75.92,0.763151515,24.42084848,143.95722273995597
21,Lithuania,10.627948,0.9141673087047512,29.25335387855204,93.93136916666668,95.58341443366668,0.9558341204408138,30.586691854106043,97.81236228571429,0.965998642953325,30.9119565745064,6.4,0.9187817258883249,29.401015228426395,75.1,0.743272727,23.784727264,143.9377447995909
66,Albania,18.435358,0.7835216922081303,25.07269415066017,51.378289333333335,99.761607915,0.9976160542095986,31.92371373470716,94.61367271428573,0.9162830134003164,29.321056428810127,3.4,0.9568527918781726,30.619289340101524,78.52,0.826181818,26.437818176,143.374571830279
70,Bulgaria,19.606286,0.7639279203384378,24.44569345083001,70.95120333333334,99.99974591666668,0.9999974341667308,31.99991789333539,99.14627857142855,0.9867310355267246,31.575393136855187,2.6,0.967005076142132,30.944162436548226,74.39,0.726060606,23.233939392,142.1991063095688
12,Russia,8.938796,0.9424328032024784,30.15784970247931,60.76274083333333,88.82749033333333,0.8882748811264614,28.424796196046763,96.79614128571428,0.9502040290491616,30.406528929573174,0.5,0.9936548223350252,31.79695431472081,71.84,0.664242424,21.255757568,142.04188671082005
77,Malaysia,21.344178,0.7348468330451428,23.515098657444568,84.15144500000001,99.86537271666668,0.9986537022003243,31.95691847041038,97.09568442857145,0.9548596780556948,30.55550969778224,0.5,0.9936548223350252,31.79695431472081,75.52,0.753454545,24.11054544,141.935026580358
33,Latvia,12.373456,0.8849587787620707,28.318680920386264,83.45664719999999,94.60312136,0.9460311899492202,30.272998078375046,98.73789571428571,0.9803837453667588,31.372279851736284,9.6,0.8781725888324873,28.101522842639596,74.82,0.736484848,23.567515136,141.6329968291372
9,Dominican Republic,7.960802,0.9587981060442656,30.681539393416497,44.22011716666666,96.046353,0.9604635059884123,30.734832191629195,96.17566685714284,0.9405603058465392,30.097929787089253,10.4,0.868020304568528,27.77664974619289,73.13,0.695515152,22.256484864,141.54743598232784
90,Thailand,24.477594,0.6824136874744122,21.83723799918119,25.7233975,99.94922697833334,0.9994922447960274,31.98375183347288,99.72574,0.9957373142167344,31.863594054935504,3.1,0.9606598984771574,30.74111675126904,76.69,0.781818182,25.018181824,141.44388246285862
64,Slovakia,18.098388,0.7891603935688718,25.253132594203898,82.49468166666666,99.95399501666668,0.9995399251781686,31.985277605701395,99.78759757142858,0.9966987354605032,31.8943595347361,13.3,0.8312182741116751,26.598984771573605,76.93,0.787636364,25.204363648,140.936118154215
85,Türkiye,22.982844,0.7074261481058284,22.637636739386508,73.68746066666667,99.12707619,0.9912707371182315,31.72066358778341,96.804819,0.9503389024150076,30.410844877280248,2.7,0.9657360406091372,30.903553299492387,76.82,0.784969697,25.119030304,140.79172880794255
42,Paraguay,13.4093,0.8676254405648547,27.76401409807535,54.06442616666666,95.60084425,0.9560084185997896,30.592269395193263,99.06683357142856,0.9854962616914898,31.535880374127675,7.9,0.899746192893401,28.79187817258883,72.85,0.688727273,22.039272736,140.7233147759851
79,Montenegro,21.857828,0.7262516496343202,23.240052788298247,52.65693,97.87758384,0.9787758139306048,31.320826045779352,98.46999628571427,0.976219918758736,31.239037400279557,5.0,0.9365482233502538,29.96954314720812,76.25,0.771151515,24.67684848,140.44630786156526
88,Lebanon,24.090224,0.6888957593090279,22.044664297888893,25.758572666666662,99.311051055,0.9931104857222378,31.77953554311161,92.29734714285712,0.8802815254591552,28.169008814692965,0.0,1.0,32.0,77.56,0.802909091,25.693090912,139.68629956769348
93,Jordan,25.44272,0.6662637118401216,21.32043877888389,82.0865125,98.85426036666668,0.9885425789531024,31.633362526499276,98.94903142857144,0.9836653220007024,31.477290304022475,3.2,0.9593908629441624,30.7005076142132,75.78,0.759757576,24.312242432,139.44384165561885
78,Poland,21.446436,0.7331356945944002,23.460342227020806,97.75453733333332,99.97255823333332,0.9997255573401944,31.991217834886218,91.92991657142856,0.8745707361600752,27.98626355712241,4.9,0.9378172588832488,30.01015228426396,77.42,0.799515152,25.584484864,139.03246076729337
38,Suriname,12.817692,0.877525137376516,28.080804396048517,25.4532035,95.67443763333333,0.9567443524147246,30.615819277271186,97.34974571428572,0.9588084253418192,30.68186961093821,8.7,0.8895939086294417,28.467005076142133,71.33,0.651878788,20.860121216,138.70561957640004
84,Algeria,22.858182,0.7095121848124573,22.704389913998632,62.4067185,96.37667483333334,0.9637667242391652,30.84053517565329,94.20887642857144,0.9099914675232912,29.11972696074532,0.7,0.9911167512690356,31.715736040609137,75.25,0.746909091,23.901090912,138.28147900300638
97,Tunisia,26.717788,0.6449273089952455,20.637673887847857,79.63486999999999,98.3296902,0.983296877417578,31.465500077362496,96.07825285714286,0.9390462488462804,30.049479963080973,0.3,0.9961928934010152,31.878172588832488,75.09,0.743030303,23.776969696,137.80779621312382
71,Mexico,20.004454,0.757265159726503,24.232485111248096,56.318308,98.15890811666668,0.9815890566269404,31.410849812062093,98.991258,0.9843216284460632,31.49829211027402,9.9,0.8743654822335025,27.97969543147208,73.62,0.707393939,22.636606048,137.7579285130563
89,Serbia,24.427786,0.6832471516919266,21.86390885414165,25.97620716666667,97.90009586833334,0.97900093420831,31.328029894665924,94.85876071428572,0.9200922934019534,29.44295338886251,3.5,0.9555837563451776,30.578680203045685,75.43,0.751272727,24.040727264,137.25429960471575
31,Brazil,12.199932,0.8878624497562877,28.411598392201206,48.06583800000001,89.68922983916667,0.8968922759693598,28.700552831019515,98.93226857142858,0.9834047853098624,31.4689531299156,17.8,0.7741116751269035,24.77157360406091,74.97,0.740121212,23.683878784,137.03655674119724
74,Vietnam,20.784824,0.7442068062206069,23.81461779905942,42.525609,90.14685215,0.9014684989632876,28.846991966825204,95.80466785714285,0.9347940542498584,29.913409735995465,1.9,0.9758883248730964,31.228426395939085,74.24,0.722424242,23.117575744,136.92102164181918
60,Ecuador,16.73258,0.8120151979375442,25.984486334001414,41.83718583333333,97.82126391666668,0.9782126147113512,31.302803670763243,94.92816485714286,0.9211710072248108,29.47747223119395,15.4,0.8045685279187818,25.746192893401016,75.8,0.760242424,24.327757568,136.83871269735963
106,Bosnia and Herzegovina,30.012342,0.5897977540709609,18.87352813027075,52.783885,95.96934204,0.9596933964076652,30.710188685045285,96.12309785714284,0.939743252215166,30.071784070885307,1.0,0.9873096446700508,31.593908629441625,76.94,0.787878788,25.212121216,136.46153073164297
27,Guyana,11.628016,0.8974326296756567,28.717844149621016,45.567325833333335,97.87258166666668,0.978725792198522,31.319225350352703,94.91614857142858,0.9209842441157832,29.471495811705065,9.0,0.8857868020304569,28.34517766497462,68.04,0.572121212,18.307878784,136.1616217606534
129,United Arab Emirates,42.997288,0.3725136258715539,11.920436027889725,98.45973833333332,99.79329315,0.9979329065516775,31.93385300965368,99.98963357142856,0.9998388797940108,31.994844153408344,2.1,0.9733502538071066,31.14720812182741,81.82,0.906181818,28.997818176,135.9941594887792
107,Palestine,30.386114,0.5835432249288799,18.67338319772416,66.23395366666666,99.64649111,0.996464886188378,31.886876358028093,97.57817357142858,0.9623587650893022,30.79548048285767,1.4,0.9822335025380712,31.431472081218278,73.96,0.715636364,22.900363648,135.6875757678282
98,Azerbaijan,27.517796,0.6315403422082793,20.209290950664936,68.80547,98.80765003333332,0.9880764756314216,31.61844722020549,95.58092714285716,0.9313165644156742,29.802130061301572,0.0,1.0,32.0,72.47,0.679515152,21.744484864,135.374353096172
102,North Macedonia,28.443462,0.6160506721077003,19.71362150744641,12.226355833333336,98.99082275666666,0.9899082028189616,31.67706249020677,97.71926714285712,0.9645517117860084,30.86565477715227,8.9,0.8870558375634517,28.385786802030456,75.83,0.760969697,24.351030304,134.9931558808359
52,Colombia,15.77876,0.8279759841556122,26.495231492979592,18.102346666666666,96.2193415,0.9621933909451652,30.79018851024529,96.91836842857144,0.9521037442981456,30.467319817540652,24.4,0.6903553299492386,22.09137055837564,75.96,0.764121212,24.451878784,134.2959891631412
43,Morocco,13.594458,0.8645270915529184,27.66486692969339,60.166259333333336,88.3816921,0.8838168989045775,28.28214076494648,84.55382071428572,0.759927773474134,24.317688751172287,2.1,0.9733502538071066,31.14720812182741,73.6,0.706909091,22.621090912,134.03299547963957
83,Chile,22.509624,0.7153447944480252,22.891033422336807,95.24976333333332,99.99999751666664,0.999999950166668,31.99999840533337,99.95752,0.9993397546413146,31.97887214852207,31.7,0.5977157360406091,19.12690355329949,79.97,0.861333333,27.562666656,133.55947418549172
99,Bhutan,27.597394,0.6302083857999571,20.166668345598627,49.77043116666667,85.53846066666667,0.8553845852820521,27.372306729025667,98.81765057142856,0.9816233351563354,31.41194672500273,0.9,0.9885786802030456,31.634517766497463,71.65,0.659636364,21.108363648,131.6938032141245
76,Honduras,21.145548,0.7381706163234287,23.62145972234972,51.90493016666667,90.974444,0.9097444172563895,29.11182135220447,94.58961428571428,0.9159090852976434,29.309090729524588,19.5,0.7525380710659898,24.081218274111677,71.51,0.656242424,20.999757568,127.12334764619044
7,Fiji,7.408918,0.968033079667352,30.977058549355263,49.00488766666667,99.6205787,0.996205762094856,31.878584387035392,95.3834242857143,0.928246876450615,29.70390004641968,36.5,0.5368020304568528,17.17766497461929,66.69,0.539393939,17.260606048,126.99781400542962
131,China,44.994072,0.3391003586432939,10.851211476585403,62.821069,94.46764198333332,0.9446763962164234,30.22964467892555,95.39253842857144,0.928388533007108,29.70843305622746,4.7,0.9403553299492384,30.091370558375637,77.5,0.801454545,25.64654544,126.52720521011405
82,Philippines,22.30978,0.7186888922452653,22.99804455184849,60.22630316666667,93.08121508333336,0.9308121275630304,29.78598808201697,93.63607785714284,0.901088746283944,28.834839881086207,18.1,0.7703045685279187,24.6497461928934,69.37,0.604363636,19.339636352,125.60825505984508
1,Iceland,5.909562,0.9931226149892972,31.779923679657507,0.0,1.21920995,0.0121920991951975,0.3901471742463206,100.0,1.0,32.0,0.4,0.9949238578680204,31.83756345177665,82.32,0.91830303,29.38569696,125.39333126568049
103,Peru,29.082422,0.6053586086555848,19.371475476978716,51.45459400000001,86.39954650000001,0.8639954434001141,27.64785418880365,92.99623871428572,0.8911440470283692,28.516609504907816,16.5,0.7906091370558376,25.2994923857868,75.44,0.751515152,24.048484864,124.88391642047698
120,Iraq,39.137866,0.4370954227171943,13.98705352695022,49.89483766666667,97.86227215,0.9786226970344328,31.315926305101847,97.27894157142858,0.9577079520203234,30.64665446465035,9.7,0.8769035532994924,28.06091370558376,70.39,0.629090909,20.130909088,124.14145709028617
47,Romania,14.896364,0.8427415939307045,26.967731005782543,82.9127825,87.09175590833334,0.870917537310395,27.86936119393264,100.0,1.0,32.0,46.2,0.4137055837563451,13.238578680203045,74.81,0.736242424,23.559757568,123.63542844791823
117,Armenia,37.919374,0.4574851087380644,14.639523479618065,10.8890935,94.250471245,0.9425046888873828,30.160150044396254,99.8244957142857,0.9972722248099744,31.91271119391918,20.4,0.7411167512690355,23.715736040609137,73.92,0.714666667,22.869333344,123.29745410254263
133,Uzbekistan,45.526694,0.330187706489806,10.566006607673792,74.42521083333334,98.05701981666668,0.9805701736524124,31.3782455568772,95.56222357142858,0.931025864174936,29.792827653597957,5.6,0.9289340101522844,29.725888324873097,71.64,0.659393939,21.100606048,122.56357419102204
125,Kyrgyz Republic,41.763552,0.3931583979936885,12.581068735798034,92.37203783333332,99.97505881666666,0.9997505631729026,31.99201802153288,89.87148414285716,0.8425775521409546,26.96248166851055,2.2,0.9720812182741116,31.106598984771573,70.01,0.619878788,19.836121216,122.47828862661304
37,Maldives,12.775734,0.8782272432960163,28.10327178547252,0.0,0.3756424483333333,0.0037564243894227,0.1202055804615271,99.45917342857142,0.991594203539558,31.73101451326586,0.0,1.0,32.0,79.14,0.841212121,26.918787872,118.8732797511999
118,Nepal,38.300384,0.4511094622251519,14.43550279120486,46.776919166666666,85.64873316666666,0.8564873102544839,27.407593928143484,90.20218357142858,0.8477174476879007,27.126958326012826,8.3,0.8946700507614214,28.629441624365484,68.75,0.589333333,18.858666656,116.45816332572664
20,Mauritius,10.552956,0.9154221904225444,29.29351009352142,0.0,3.960664,0.039606639009834,1.267412448314689,99.94805685714286,0.9991926737526609,31.974165560085144,5.0,0.9365482233502538,29.96954314720812,74.39,0.726060606,23.233939392,115.73857064112937
14,St. Lucia,9.537672,0.9324114870137512,29.83716758444004,0.0,10.376733333333332,0.10376733073915,3.320554583652802,96.69932271428571,0.9486992264968952,30.358375247900643,4.7,0.9403553299492384,30.091370558375637,72.28,0.674909091,21.597090912,115.20455888636911
134,Bangladesh,48.248418,0.2846436259415,9.108596030128002,28.243626000000003,80.15081616666667,0.8015081416289632,25.648260532126823,97.80159842857142,0.9658313457141506,30.90660306285282,9.3,0.881979695431472,28.223350253807105,71.72,0.661333333,21.162666656,115.04947653491476
142,Egypt,62.186678,0.0514071786958459,1.6450297182670717,66.29262666666666,99.04757285,0.9904757037381076,31.69522251961944,98.75609071428572,0.9806665411365632,31.381329316370024,6.3,0.9200507614213198,29.441624365482237,70.4,0.629333333,20.138666656,114.30187257573877
75,Laos,20.832206,0.7434139375739184,23.789246002365388,60.274504666666665,81.0035018,0.810034997749125,25.921119927972,83.63678514285714,0.7456747489970781,23.8615919679065,22.8,0.7106598984771573,22.741116751269036,67.5,0.559030303,17.888969696,114.20204434551292
132,Mongolia,45.226162,0.3352166710781858,10.726933474501948,64.15088933333334,90.36343731666666,0.903634350575808,28.91629921842585,81.44427885714286,0.7115977221837095,22.771127109878705,0.6,0.9923857868020304,31.756345177664976,69.92,0.61769697,19.76630304,113.93700802047147
22,Grenada,10.628222,0.9141627237144768,29.25320715886325,0.0,2.2129571,0.0221295704467607,0.7081462542963437,95.62865,0.9320582968764036,29.825865500044912,9.6,0.8781725888324873,28.101522842639596,74.99,0.740606061,23.699393952,111.58813570784412
69,South Africa,19.372512,0.7678397871868397,24.57087318997887,69.8957615,89.77141285,0.8977141060571474,28.72685139382872,93.37115785714286,0.8969712274415949,28.703079278131035,48.5,0.3845177664974619,12.304568527918782,64.58,0.488242424,15.623757568,109.92912995785741
51,Jamaica,15.718328,0.8289872255142862,26.52759121645716,0.0,12.397923666666664,0.1239792335671858,3.967335474149946,90.90140928571428,0.8585851626721467,27.47472520550869,5.6,0.9289340101522844,29.725888324873097,71.6,0.658424242,21.069575744,108.7651159649889
36,Moldova,12.751932,0.878625535042428,28.116017121357697,0.0,5.05072095,0.0505072082373197,1.6162306635942334,90.699325,0.8554442678579718,27.374216571455097,2.0,0.9746192893401016,31.18781725888325,70.3,0.626909091,20.061090912,108.35537252729029
13,Uruguay,9.243172,0.9373395148819246,29.994864476221583,0.0,1.3043902,0.0130439016739024,0.4174048535648787,99.44830514285717,0.991425283219414,31.725609063021253,30.7,0.6104060913705583,19.532994923857867,77.26,0.795636364,25.460363648,107.13123696466558
73,Djibouti,20.425962,0.7502118382641668,24.006778824453335,39.09562916666667,72.98874673333334,0.7298874490861472,23.35639837075671,75.99597485714285,0.6269174625625162,20.06135880200052,20.7,0.7373096446700508,23.593908629441625,63.86,0.470787879,15.065212128,106.0836567546522
87,Sri Lanka,23.706522,0.6953164525147115,22.25012648047077,0.0,4.8717791833333335,0.0487177906153885,1.5589692996924345,88.39489485714286,0.8196276646038131,26.22808526732202,3.3,0.9581218274111676,30.65989847715736,76.44,0.775757576,24.824242432,105.52132195664257
137,India,53.086028,0.2036932799470898,6.518184958306875,46.82179233333333,81.81386016666667,0.8181385812132023,26.180434598822472,91.5539162857143,0.8687267520850442,27.799256066721416,19.0,0.7588832487309645,24.284263959390863,69.89,0.616969697,19.743030304,104.52516988724162
23,Trinidad and Tobago,10.829534,0.9107940610788308,29.145409954522584,0.0,5.935482333333333,0.0593548218494627,1.8993542991828087,98.82430142857142,0.9817267060970096,31.415254595104308,30.3,0.6154822335025381,19.695431472081214,72.78,0.687030303,21.984969696,104.14042001689091
121,Senegal,39.150736,0.4368800620426157,13.980161985363704,14.511097,74.1221425,0.7412214064694649,23.71908500702288,82.68821142857142,0.7309315429653379,23.389809374890813,16.9,0.7855329949238579,25.13705583756345,67.07,0.548606061,17.555393952,103.78150615684085
104,Kazakhstan,29.099528,0.605072364700702,19.362315670422465,0.0,2.0384138333333333,0.0203841378237298,0.6522924103593565,95.39357833333334,0.9284046957258584,29.70895026322747,1.1,0.9860406091370558,31.553299492385783,72.36,0.676848485,21.65915152,102.93600935639506
92,Bolivia,25.38945,0.6671551075770913,21.34896344246692,0.0,17.53629116666667,0.175362907282594,5.6116130330430085,92.54908157142856,0.8841941075703997,28.29421144225279,3.9,0.950507614213198,30.41624365482233,66.52,0.535272727,17.128727264,102.79975883658506
68,Indonesia,19.267956,0.7695893793151409,24.62686013808451,0.0,7.534468866666667,0.0753446867830495,2.4110299770575843,91.803897,0.8726120770937085,27.92358646699867,13.2,0.8324873096446701,26.639593908629443,69.67,0.611636364,19.572363648,101.1734341387702
40,Panama,13.288772,0.8696423008123766,27.82855362599605,0.0,2.8364915333333336,0.0283649146242104,0.9076772679747352,94.07778385714286,0.907953961359358,29.05452676349946,36.9,0.5317258883248731,17.01522842639594,77.89,0.810909091,25.949090912,100.75507699586619
65,Nicaragua,18.370062,0.7846143255109495,25.107658416350382,0.0,7.2339096,0.0723390941915226,2.314851014128725,81.5387462,0.7130659807681915,22.818111384582128,9.6,0.8781725888324873,28.101522842639596,73.01,0.692606061,22.163393952,100.50553760970084
110,Cabo Verde,32.014792,0.5562896745985548,17.801269587153755,0.0,6.50944285,0.0650944268726393,2.083021659924458,88.39646471428571,0.819652064106929,26.22886605142173,6.4,0.9187817258883249,29.401015228426395,74.63,0.731878788,23.420121216,98.93429374292633
122,Gambia,39.652928,0.4284766115462705,13.711251569480655,29.563525166666665,62.00733183333333,0.6200733028315008,19.842345690608024,83.89216042857142,0.7496439191269243,23.988605412061577,14.6,0.8147208121827412,26.07106598984772,63.85,0.470545455,15.05745456,98.67072322199797
61,Seychelles,16.894536,0.8093051005473307,25.897763217514584,0.0,0.0,0.0,0.0,96.2396377142857,0.9415545728314666,30.12974633060693,28.9,0.633248730964467,20.263959390862944,72.3,0.675393939,21.612606048,97.90407498698445
91,Syria,24.856114,0.6760797074789591,21.63455063932669,0.0,5.092845400000001,0.0509284527267886,1.629710487257238,93.83011,0.9041044906755932,28.93134370161898,12.5,0.8413705583756346,26.923857868020303,68.4,0.580848485,18.58715152,97.70661421622322
96,Gabon,26.248054,0.6527876222129994,20.88920391081598,0.0,28.790054,0.2879005328024867,9.212817049679574,85.95800557142857,0.7817523152506216,25.01607408801989,17.4,0.7791878172588833,24.934010152284262,66.92,0.544969697,17.439030304,97.4911355047997
24,Belize,10.994232,0.9080380803187886,29.05721857020124,0.0,9.044347916666666,0.0904434769055797,2.894191260978552,98.22680857142858,0.9724401739459652,31.118085566270885,51.1,0.3515228426395939,11.248730964467004,71.95,0.666909091,21.341090912,95.65931727391768
86,Guatemala,23.338614,0.7014728561714989,22.447131397487965,0.0,10.670023833333332,0.1067002356658274,3.4144075413064776,93.50680585714284,0.8990795363496688,28.7705451631894,31.3,0.6027918781725888,19.289340101522843,70.94,0.642424242,20.557575744,94.4789999475067
112,Sao Tome and Principe,33.931024,0.5242243275768724,16.775178482459918,32.33503216666667,51.2303697,0.512303684192408,16.393717894157056,77.10068142857143,0.6440873633745506,20.61079562798562,22.9,0.7093908629441624,22.7005076142132,67.33,0.554909091,17.757090912,94.23729053081578
123,Mali,39.912562,0.4241320153237737,13.57222449036076,14.632893333333334,63.12477616666666,0.631247745885473,20.199927868335138,79.25811357142857,0.6776192503566737,21.68381601141356,11.8,0.850253807106599,27.20812182741117,58.71,0.345939394,11.070060608,93.73415080552064
