index,pm25,pol_log32_n,atleast_basicsan,basicsan_log32_n,basicw,norm_water,water_log32_n,calorie,calorie_log32_n,avg_life_x,lifeexpect_log32_n,pswcl_pts,rank_x,norm_san,cat_a_ptsa,ineq_x,norm_atk_ineq,atkineq_log16_n,crime_rate_x,norm_crime_rate,norm_crimerate_log16_n,gov_x,norm_gov,norm_gov_log16_n,terror,norm_terror,terror_log16_n,unem_x,norm_unemploy,unemploy_log16_n,uhc,norm_uhc,uhc_log16,cat_b_pts,uhc_log16_n,cat_b_rank,dep_rate,norm_dep_420,dep_log8_420,school,norm_school_420,school_log8_420,equal_rights,norm_eqr_420,equal_rights_log8_420,lgbt_eindex,norm_lgbt_420,lgbt_eindex_log8_420,sui_rate,norm_sui_420,sui_log8_420,cat_c_pts,cat_c_rank,hdi,happiness_x,freedom,renew_x,research,norm_hdi_420,norm_freedom_420,norm_renew_420,norm_hap_420,norm_res_420,free_log4_420,renew_log4_420,hap_log4_420,res_log4_420,cat_d_pts,hdi_log4_420,rank_y,hap_420,res_420,renew_420,freedom_420,hdi_420,norm_calorie,norm_life_expect,norm_pol2,water_log32_420,calorie_log32_420,life_expect_log32_420,pol2_log32_420,basicsan_log32_420,atk_ineq16_420,crime_rate16_420,gov16_420,terror16_420,unemploy16_420,uhc16_420,dep8_420,school8_420,eqr8_420,lgbt8_420,sui8_420,abcd_pts_0420,abcd_pts_0421,rank,all_rank,elect_dem_i,free_press,urb_pop,year_y,trust_sci,gdp,access_electricity,renew_y,happiness_y,unem_y,crime_rate_y,ineq_y,gov_y,maternal_mortality,pct_slums,homicide_rate,under_5yo_deaths,avg_life_y,trust_nat_gov
1.0,0.573802044267561,-0.5738020442564293,-0.701736101233549,-0.7017361012334328,-0.6890604416544579,-0.6890604416544591,-0.6890604417081069,0.6628213126051081,-0.6628213126239324,-0.8907096790836219,-0.8907096790778848,-0.8991419493646792,0.9591515670778822,-0.701736101233549,-0.9147197267551531,0.7409421682612162,0.740942168261216,-0.7409421682612161,0.5615693591785046,-0.5615693591785039,-0.5615693591785051,-0.6832565928927617,-0.683256592892762,-0.6832565928927616,0.27453818066535535,-0.2745381806653554,-0.27453818066535657,0.19887968710390252,-0.19887968710390258,-0.1988796871039022,-0.8605999854731827,-0.8605999854731824,-0.8605999854731826,-0.8974348321086604,-0.8605999854731825,0.9036414205631756,-0.5374837901666676,0.5374837901666657,0.5374837901666658,-0.9033457381484965,-0.9033457381484966,-0.9033457381484967,-0.6307210419585195,-0.6307210419585201,-0.6307210419585202,-0.7008056899965496,-0.7008056899965496,-0.7008056899965498,-0.3362145888294842,0.33621458882948413,0.33621458882948413,-0.8244657056249663,0.8122544340124803,-0.890784923268867,-0.791786666234467,-0.42943255206088093,0.035542505282239165,-0.16374965408618342,-0.8907849232688667,-0.4294325520608809,0.035542505282239116,-0.7917866662344668,-0.1637496540861834,-0.429432552060881,0.035542505282238755,-0.7917866662344663,-0.16374965408618333,-0.6770085691669757,-0.8907849232688662,0.6415637102494309,-0.7917866662344668,-0.16374965408618344,0.0355425052822392,-0.4294325520608808,-0.8907849232688666,-0.662821312605108,-0.8907096790836222,-0.5738020442675611,-0.6890604416544589,-0.6628213126051081,-0.8907096790836221,-0.5738020442675613,-0.701736101233549,-0.7409421682612161,-0.5615693591785051,-0.6832565928927617,-0.27453818066535673,-0.1988796871039022,-0.8605999854731823,0.5374837901666657,-0.9033457381484966,-0.63072104195852,-0.7008056899965496,0.33621458882948413,-0.9705194719527841,-0.9743727059170239,0.9995381430164039,0.9995381430164039,-0.7174247778371937,0.6714464015493854,-0.6286733076130084,,-0.7399756058105054,-0.8785106184633505,-0.6669161015143399,0.07434280037618275,-0.8210468421442065,0.21151314926320874,0.6393569518380604,0.7289674094032723,-0.7302634047757721,0.6345042193629353,0.7918897943775257,0.4498869611978628,0.7884818960293403,-0.8952817016816463,-0.27500747677160675
0.573802044267561,1.0,-1.0,-0.1535444142403013,-0.15354441423662252,-0.27659466838965796,-0.2765946683896588,-0.27659466837645463,0.2025455997132157,-0.2025455996910779,-0.515949180234956,-0.5159491804617765,-0.5148075784088179,0.5620803700965804,-0.1535444142403012,-0.5254932445051111,0.27085385731480305,0.27085385731480294,-0.27085385731480294,0.10880478600357435,-0.10880478600357393,-0.10880478600357478,-0.5057109431212368,-0.5057109431212367,-0.5057109431212364,0.43484187581478434,-0.4348418758147846,-0.43484187581478506,-0.03323304781245961,0.0332330478124596,0.03323304781245983,-0.5764095910477979,-0.5764095910477979,-0.5764095910477979,-0.4692210229197096,-0.5764095910477979,0.4837556723094059,-0.5326506045718978,0.5326506045718973,0.5326506045718973,-0.5467017433674809,-0.5467017433674805,-0.5467017433674805,-0.4756123944308378,-0.47561239443083814,-0.47561239443083814,-0.5661003620040954,-0.5661003620040954,-0.5661003620040955,-0.3207622863044453,0.3207622863044451,0.3207622863044451,-0.5342907447892423,0.5338647205708758,-0.6090032123170618,-0.5318694679465594,-0.4974502994282192,-0.22970139979799437,0.04326453617601762,-0.6090032123170617,-0.4974502994282192,-0.22970139979799445,-0.5318694679465598,0.04326453617601767,-0.49745029942821956,-0.22970139979799475,-0.5318694679465594,0.04326453617601774,-0.6098697117027956,-0.6090032123170618,0.6035474691751296,-0.5318694679465598,0.04326453617601764,-0.22970139979799442,-0.4974502994282192,-0.6090032123170617,-0.20254559971321562,-0.5159491802349563,-1.0,-0.27659466838965874,-0.20254559971321567,-0.5159491802349564,-1.0,-0.15354441424030107,-0.27085385731480294,-0.10880478600357481,-0.5057109431212364,-0.4348418758147853,0.03323304781245983,-0.5764095910477978,0.5326506045718973,-0.5467017433674805,-0.475612394430838,-0.5661003620040954,0.3207622863044451,-0.5627029066296103,-0.5682951855536651,0.5760611698054063,0.5760611698054063,-0.5757168658989602,0.610580352809129,-0.42926885423286176,,-0.5415373307071891,-0.5610187998378194,-0.296898040880389,-0.2056689923135663,-0.5861269125951207,0.005036631086545878,0.29347797332093234,0.32817532304540564,-0.5136655305655767,0.5172702525592365,0.5067172801641495,0.1080720013667236,0.6126978652994691,-0.5709455549474685,-0.1706512059618992
-0.5738020442564293,-1.0,1.0,0.15354441422517962,0.15354441422150084,0.27659466842651603,0.27659466842651687,0.27659466841331276,-0.2025455997083301,0.20254559968619226,0.5159491802549744,0.5159491804817952,0.5148075784128437,-0.5620803700960497,0.1535444142251795,0.5254932445093669,-0.27085385730844014,-0.2708538573084402,0.27085385730844025,-0.10880478599562785,0.10880478599562746,0.1088047859956283,0.5057109431085766,0.5057109431085767,0.5057109431085764,-0.43484187580663425,0.43484187580663447,0.43484187580663486,0.03323304783401437,-0.03323304783401435,-0.033233047834014554,0.5764095910661808,0.576409591066181,0.576409591066181,0.4692210229112907,0.5764095910661808,-0.48375567230296107,0.5326506046087656,-0.5326506046087647,-0.5326506046087647,0.5467017433542835,0.5467017433542833,0.5467017433542835,0.4756123944222817,0.4756123944222817,0.4756123944222817,0.5661003619796625,0.5661003619796626,0.5661003619796626,0.3207622862433089,-0.3207622862433088,-0.3207622862433088,0.5342907447638318,-0.5338647205487186,0.6090032123234965,0.5318694679426869,0.49745029943719427,0.22970139978706708,-0.04326453613116043,0.6090032123234963,0.49745029943719404,0.22970139978706713,0.5318694679426872,-0.0432645361311604,0.4974502994371942,0.22970139978706736,0.5318694679426867,-0.04326453613116051,0.6098697117112024,0.6090032123234969,-0.6035474691817131,0.5318694679426872,-0.043264536131160436,0.22970139978706705,0.49745029943719404,0.6090032123234965,0.20254559970833,0.5159491802549747,1.0,0.27659466842651687,0.20254559970833005,0.5159491802549748,1.0000000000000002,0.1535444142251794,0.2708538573084402,0.10880478599562832,0.5057109431085764,0.4348418758066351,-0.03323304783401455,0.5764095910661807,-0.5326506046087647,0.5467017433542833,0.4756123944222816,0.5661003619796626,-0.3207622862433088,0.5627029066297737,0.5682951855520385,-0.5760611697944298,-0.5760611697944298,0.5757168659251324,-0.6105803528456569,0.4292688542682259,,0.5415373306270659,0.5610187998306405,0.2968980408755069,0.20566899233075406,0.5861269125737538,-0.005036631045740485,-0.29347797330223363,-0.3281753230332249,0.5136655305430778,-0.5172702525599489,-0.5067172801856463,-0.1080720013937803,-0.6126978653104016,0.5709455549624974,0.17065120589394223
-0.701736101233549,-0.1535444142403013,0.15354441422517962,1.0,1.0,0.5752798763084757,0.5752798763084764,0.5752798763418568,-0.49531641180630664,0.4953164118156936,0.5816580639399986,0.5816580637569758,0.8044041100537718,-0.7805187576190521,0.9999999999999994,0.8069502908537566,-0.5430311737834546,-0.5430311737834547,0.5430311737834547,-0.347795080728602,0.34779508072860177,0.3477950807286026,0.26368952958676745,0.26368952958676756,0.2636895295867672,-0.002506146361575865,0.0025061463615760997,0.002506146361576885,0.003463436107767989,-0.003463436107767988,-0.003463436107768331,0.5705465866370166,0.5705465866370167,0.5705465866370166,0.4946501128006471,0.5705465866370165,-0.48977721559752185,0.3464773433660521,-0.3464773433660509,-0.3464773433660509,0.552577132036889,0.5525771320368891,0.5525771320368891,0.35483616628476206,0.3548361662847626,0.35483616628476283,0.3791313166641044,0.3791313166641043,0.3791313166641043,0.05839957393783585,-0.05839957393783587,-0.05839957393783587,0.4801378477575509,-0.47635462500605663,0.48435295763853,0.408935471262205,0.16833762597944144,-0.20188265607631725,0.17920964073795687,0.48435295763852954,0.16833762597944113,-0.20188265607631714,0.4089354712622053,0.1792096407379568,0.16833762597944132,-0.20188265607631695,0.4089354712622049,0.1792096407379568,0.2806965050172093,0.4843529576385297,-0.25681547449076214,0.4089354712622055,0.17920964073795684,-0.2018826560763172,0.1683376259794411,0.4843529576385295,0.4953164118063066,0.5816580639399985,0.15354441424030163,0.5752798763084764,0.49531641180630664,0.5816580639399986,0.15354441424030166,0.9999999999999994,0.5430311737834547,0.34779508072860266,0.2636895295867673,0.002506146361576925,-0.003463436107768325,0.5705465866370165,-0.3464773433660509,0.5525771320368891,0.3548361662847626,0.3791313166641043,-0.05839957393783587,0.7232576835938238,0.7290504116019544,-0.7046756344461,-0.7046756344461,0.37658210267086806,-0.25829296704776467,0.5307383647586225,,0.4091206226678692,0.45705218014038534,0.5605426236767209,-0.27520967038501454,0.3865295887860525,0.08325974016507699,-0.34816927508275103,-0.47396284926090876,0.33449276797556277,-0.3918233966590139,-0.541967140241454,-0.1925326424916029,-0.4859901856184546,0.5546036018498325,0.02499836758073282
-0.7017361012334328,-0.15354441423662252,0.15354441422150084,1.0,1.0,0.5752798762995144,0.5752798762995152,0.5752798763328956,-0.49531641181230074,0.4953164118216877,0.5816580639350022,0.581658063751979,0.8044041100507748,-0.7805187576201034,1.0000000000000002,0.8069502908514031,-0.5430311737979152,-0.5430311737979153,0.5430311737979151,-0.34779508072886234,0.34779508072886195,0.34779508072886284,0.2636895295542635,0.2636895295542636,0.2636895295542633,-0.002506146320384547,0.002506146320384781,0.002506146320385564,0.0034634360833219477,-0.0034634360833219677,-0.0034634360833222916,0.5705465866314884,0.5705465866314883,0.5705465866314884,0.49465011279450233,0.5705465866314883,-0.48977721559346354,0.3464773433678302,-0.346477343367829,-0.34647734336782904,0.5525771320398416,0.5525771320398415,0.5525771320398416,0.35483616629011255,0.3548361662901131,0.3548361662901131,0.37913131664497635,0.3791313166449762,0.3791313166449764,0.058399573949087,-0.05839957394908701,-0.05839957394908704,0.4801378477481845,-0.47635462499115516,0.48435295763471725,0.40893547125628527,0.16833762596069662,-0.20188265609140923,0.17920964077084017,0.48435295763471686,0.16833762596069626,-0.2018826560914092,0.4089354712562853,0.1792096407708401,0.16833762596069646,-0.20188265609140904,0.40893547125628515,0.17920964077084003,0.2806965050075983,0.48435295763471714,-0.25681547447832415,0.40893547125628554,0.17920964077084017,-0.20188265609140926,0.16833762596069626,0.4843529576347169,0.49531641181230057,0.581658063935002,0.1535444142366228,0.5752798762995152,0.4953164118123007,0.581658063935002,0.15354441423662285,1.0000000000000002,0.5430311737979152,0.34779508072886284,0.2636895295542633,0.0025061463203856107,-0.003463436083322287,0.5705465866314883,-0.346477343367829,0.5525771320398415,0.35483616629011294,0.3791313166449762,-0.05839957394908704,0.7232576835890537,0.7290504115970852,-0.7046756344455156,-0.7046756344455156,0.37658210268141784,-0.25829296702879573,0.530738364760935,,0.4091206226763644,0.45705218015145066,0.5605426236580907,-0.2752096703865769,0.38652958876828275,0.0832597401574392,-0.3481692750842746,-0.4739628492806399,0.3344927679428855,-0.3918233966321815,-0.5419671402104838,-0.19253264250652596,-0.48599018559539103,0.5546036018432632,0.02499836758555214
-0.6890604416544579,-0.27659466838965796,0.27659466842651603,0.5752798763084757,0.5752798762995144,1.0,1.0000000000000002,1.0000000000000002,-0.6402730127794898,0.6402730128221297,0.7384072153899635,0.7384072153433427,0.8163372748627041,-0.7689584088636096,0.5752798763084754,0.8185966396703791,-0.622703237575394,-0.6227032375753941,0.622703237575394,-0.33897322042846467,0.3389732204284644,0.33897322042846517,0.4590341391763637,0.4590341391763637,0.4590341391763634,-0.06848370701869472,0.06848370701869502,0.0684837070186954,0.08923454418086776,-0.08923454418086786,-0.089234544180868,0.7819439464068005,0.7819439464068005,0.7819439464068005,0.6230214927353027,0.7819439464068008,-0.6381638742985559,0.3781275035622936,-0.378127503562293,-0.3781275035622929,0.6717626985801697,0.6717626985801696,0.6717626985801698,0.2620524887161284,0.2620524887161288,0.262052488716129,0.5535260723378465,0.5535260723378463,0.5535260723378465,0.21733173110713022,-0.21733173110713014,-0.21733173110713022,0.5507832744081651,-0.5673269773454117,0.6141626429597256,0.6023093538545492,0.2367764717990203,-0.3178769127311471,0.1400351185392871,0.6141626429597249,0.23677647179902006,-0.31787691273114704,0.6023093538545494,0.14003511853928705,0.23677647179902006,-0.3178769127311468,0.6023093538545493,0.14003511853928705,0.34277354731368037,0.6141626429597251,-0.3211909431395885,0.6023093538545496,0.14003511853928713,-0.31787691273114715,0.23677647179902006,0.6141626429597249,0.6402730127794896,0.7384072153899636,0.2765946683896583,1.0000000000000002,0.6402730127794896,0.7384072153899636,0.2765946683896583,0.5752798763084754,0.622703237575394,0.3389732204284652,0.45903413917636343,0.06848370701869534,-0.08923454418086799,0.7819439464068005,-0.378127503562293,0.6717626985801696,0.26205248871612885,0.5535260723378463,-0.21733173110713022,0.7956291667016566,0.78410414097324,-0.6873152370629707,-0.6873152370629707,0.4773543656504012,-0.31655480306154715,0.6215726511225123,,0.4855335413615182,0.5457463199744056,0.9275054345071415,-0.3457900772204908,0.6109154637599805,0.1337481614805692,-0.37575091880266337,-0.5738395490503971,0.46684039917740444,-0.7154466634401895,-0.7148614388924607,-0.2132175501534279,-0.8029097700966498,0.7265976446933593,0.039608405365179504
-0.6890604416544591,-0.2765946683896588,0.27659466842651687,0.5752798763084764,0.5752798762995152,1.0000000000000002,1.0,0.9999999999999999,-0.6402730127794901,0.6402730128221302,0.7384072153899642,0.7384072153433437,0.8163372748627049,-0.7689584088636104,0.5752798763084762,0.8185966396703801,-0.6227032375753947,-0.6227032375753947,0.6227032375753947,-0.33897322042846534,0.33897322042846506,0.3389732204284659,0.4590341391763643,0.45903413917636426,0.45903413917636415,-0.06848370701869526,0.06848370701869552,0.06848370701869594,0.08923454418086721,-0.08923454418086729,-0.08923454418086743,0.7819439464068013,0.7819439464068014,0.781943946406801,0.6230214927353037,0.7819439464068014,-0.638163874298557,0.3781275035622944,-0.3781275035622937,-0.3781275035622937,0.6717626985801708,0.6717626985801707,0.6717626985801708,0.2620524887161293,0.26205248871612985,0.26205248871613,0.5535260723378472,0.5535260723378471,0.5535260723378471,0.21733173110713064,-0.21733173110713072,-0.21733173110713075,0.5507832744081661,-0.5673269773454126,0.6141626429597264,0.6023093538545499,0.23677647179902084,-0.3178769127311467,0.1400351185392873,0.6141626429597259,0.23677647179902064,-0.31787691273114665,0.6023093538545501,0.14003511853928724,0.23677647179902062,-0.31787691273114654,0.6023093538545502,0.14003511853928724,0.3427735473136813,0.6141626429597262,-0.32119094313958946,0.6023093538545502,0.1400351185392873,-0.31787691273114677,0.23677647179902064,0.614162642959726,0.64027301277949,0.7384072153899643,0.2765946683896591,1.0,0.64027301277949,0.7384072153899645,0.27659466838965907,0.5752798763084762,0.6227032375753947,0.3389732204284659,0.45903413917636415,0.06848370701869587,-0.08923454418086743,0.7819439464068013,-0.3781275035622937,0.6717626985801707,0.2620524887161299,0.5535260723378471,-0.21733173110713075,0.7956291667016575,0.7841041409732408,-0.6873152370629718,-0.6873152370629718,0.4773543656504012,-0.3165548030615473,0.6215726511225125,,0.4855335413615185,0.5457463199744057,0.9275054345071414,-0.34579007722049065,0.6109154637599805,0.1337481614805692,-0.3757509188026635,-0.5738395490503974,0.4668403991774045,-0.7154466634401896,-0.7148614388924608,-0.213217550153428,-0.8029097700966499,0.7265976446933594,0.03960840536517984
-0.6890604417081069,-0.27659466837645463,0.27659466841331276,0.5752798763418568,0.5752798763328956,1.0000000000000002,0.9999999999999999,1.0,-0.640273012797822,0.640273012840462,0.7384072154115392,0.7384072153649186,0.8163372748811518,-0.7689584088945615,0.5752798763418568,0.8185966396893707,-0.6227032375677122,-0.6227032375677123,0.6227032375677123,-0.33897322042268996,0.3389732204226898,0.3389732204226905,0.4590341392622003,0.4590341392622004,0.45903413926220016,-0.06848370704338481,0.0684837070433851,0.0684837070433855,0.08923454414467058,-0.08923454414467065,-0.08923454414467082,0.7819439464399385,0.7819439464399387,0.7819439464399384,0.6230214927780697,0.7819439464399385,-0.6381638743488878,0.3781275035280775,-0.3781275035280767,-0.3781275035280767,0.6717626986438434,0.6717626986438432,0.6717626986438432,0.26205248877347465,0.2620524887734751,0.26205248877347526,0.5535260724132834,0.5535260724132833,0.5535260724132833,0.21733173117002733,-0.2173317311700274,-0.21733173117002744,0.5507832745038637,-0.5673269774350538,0.6141626429997021,0.6023093538785563,0.2367764718282053,-0.3178769127196742,0.14003511863272766,0.6141626429997017,0.23677647182820494,-0.31787691271967417,0.6023093538785567,0.14003511863272766,0.23677647182820494,-0.31787691271967405,0.6023093538785566,0.14003511863272763,0.34277354736633253,0.6141626429997017,-0.3211909431995604,0.6023093538785566,0.1400351186327277,-0.3178769127196742,0.23677647182820494,0.6141626429997018,0.6402730127978218,0.7384072154115395,0.2765946683764551,0.9999999999999999,0.6402730127978218,0.7384072154115394,0.27659466837645513,0.5752798763418568,0.6227032375677123,0.3389732204226905,0.4590341392622002,0.06848370704338545,-0.08923454414467082,0.7819439464399384,-0.3781275035280767,0.6717626986438432,0.2620524887734751,0.5535260724132833,-0.21733173117002744,0.795629166737571,0.7841041410109554,-0.687315237116007,-0.687315237116007,0.4773543657126203,-0.3165548030593222,0.6215726511294135,,0.4855335413875899,0.5457463200258628,0.9275054345229246,-0.34579007718867605,0.6109154638057989,0.13374816143922383,-0.37575091883183975,-0.5738395490466088,0.46684039928067655,-0.7154466634688075,-0.7148614389466711,-0.21321755018427133,-0.8029097701157336,0.7265976447488288,0.03960840537939576
0.6628213126051081,0.2025455997132157,-0.2025455997083301,-0.49531641180630664,-0.49531641181230074,-0.6402730127794898,-0.6402730127794901,-0.640273012797822,1.0,-1.0,-0.7049034335196258,-0.7049034334963918,-0.7657908644925207,0.7415372060837998,-0.49531641180630637,-0.7705505275810371,0.7338572313870576,0.7338572313870575,-0.7338572313870574,0.4509049553880936,-0.45090495538809344,-0.45090495538809405,-0.2338009016897102,-0.23380090168971027,-0.23380090168971,0.13482107929928006,-0.13482107929928028,-0.13482107929928083,0.19310691370264177,-0.19310691370264166,-0.19310691370264155,-0.5929037093566848,-0.5929037093566849,-0.5929037093566847,-0.6366337859236701,-0.5929037093566848,0.620543860346113,-0.31310984915672885,0.31310984915672796,0.31310984915672796,-0.6298183139927908,-0.6298183139927906,-0.6298183139927906,-0.23177667228688184,-0.2317766722868823,-0.2317766722868824,-0.27307895744423666,-0.27307895744423655,-0.27307895744423666,-0.12949318218100367,0.1294931821810036,0.12949318218100364,-0.39821733788837527,0.3967638294215675,-0.43644948373097003,-0.4534829971209948,0.05777380404243399,0.2945138356129425,-0.15953249544918954,-0.43644948373096953,0.05777380404243431,0.2945138356129425,-0.45348299712099505,-0.15953249544918946,0.05777380404243425,0.29451383561294225,-0.4534829971209949,-0.15953249544918952,-0.1515330310134691,-0.4364494837309698,0.11314361726539288,-0.45348299712099505,-0.15953249544918952,0.2945138356129426,0.05777380404243431,-0.4364494837309696,-1.0,-0.7049034335196259,-0.20254559971321603,-0.6402730127794901,-1.0000000000000002,-0.7049034335196258,-0.20254559971321598,-0.49531641180630637,-0.7338572313870575,-0.45090495538809405,-0.23380090168971002,-0.13482107929928078,-0.19310691370264155,-0.5929037093566847,0.31310984915672796,-0.6298183139927906,-0.23177667228688223,-0.27307895744423655,0.12949318218100364,-0.7408210985105073,-0.7279793386855906,0.6588626772305923,0.6588626772305923,-0.1626652643739243,0.14742123864513082,-0.35294729816007203,,-0.5509735425542299,-0.4966476130369991,-0.74831349227802,0.30302138287478964,-0.4442515004856976,0.13975756902393116,0.4989126976146249,0.6951038249436037,-0.22366291280308034,0.670218078601213,0.5608981764580784,0.4732453321982384,0.7355331543592128,-0.7166390144486385,-0.21965540256200775
-0.6628213126239324,-0.2025455996910779,0.20254559968619226,0.4953164118156936,0.4953164118216877,0.6402730128221297,0.6402730128221302,0.640273012840462,-1.0,1.0,0.7049034335597496,0.7049034335365155,0.7657908645103906,-0.7415372061013229,0.49531641181569347,0.7705505275960254,-0.733857231404232,-0.7338572314042318,0.7338572314042318,-0.45090495544171805,0.4509049554417177,0.45090495544171844,0.23380090171590154,0.23380090171590154,0.2338009017159013,-0.13482107923753336,0.13482107923753353,0.13482107923753406,-0.1931069136600235,0.19310691366002342,0.19310691366002328,0.5929037093635672,0.5929037093635672,0.5929037093635672,0.636633785935609,0.5929037093635673,-0.6205438603706087,0.31310984912676787,-0.31310984912676704,-0.31310984912676704,0.6298183139861223,0.6298183139861222,0.6298183139861223,0.23177667233427116,0.2317766723342716,0.23177667233427174,0.27307895747455935,0.2730789574745593,0.2730789574745593,0.1294931821718477,-0.12949318217184766,-0.1294931821718477,0.39821733793482256,-0.39676382946585986,0.43644948377623466,0.45348299710791135,-0.05777380399846288,-0.2945138356432511,0.1595324954212383,0.43644948377623427,-0.05777380399846323,-0.2945138356432511,0.45348299710791146,0.1595324954212382,-0.05777380399846318,-0.29451383564325095,0.45348299710791135,0.15953249542123815,0.15153303102419818,0.4364494837762344,-0.11314361727955069,0.45348299710791157,0.15953249542123826,-0.2945138356432512,-0.05777380399846322,0.43644948377623416,0.9999999999999998,0.7049034335597497,0.20254559969107824,0.6402730128221302,1.0,0.7049034335597498,0.20254559969107822,0.49531641181569336,0.7338572314042318,0.45090495544171844,0.23380090171590132,0.13482107923753403,0.19310691366002328,0.5929037093635672,-0.31310984912676704,0.6298183139861222,0.23177667233427154,0.2730789574745593,-0.1294931821718477,0.7408210985300172,0.727979338704127,-0.6588626772493454,-0.6588626772493454,0.1626652644863125,-0.1474212386940563,0.3529472981821626,,0.5509735425708441,0.4966476130990908,0.7483134923319561,-0.3030213829141734,0.44425150048658013,-0.13975756897705457,-0.49891269763964774,-0.6951038249774409,0.22366291284724835,-0.6702180786328067,-0.5608981764672512,-0.4732453321787361,-0.7355331543890883,0.7166390145027274,0.21965540257252442
