level_0,index,pm25,pol_log32_n,atleast_basicsan,basicw,calorie,avg_life_x,pswcl_pts,rank_x,cat_a_ptsa,ineq_x,crime_rate_x,gov_x,norm_gov,terror,norm_terror,unem_x,norm_unemploy,uhc,cat_b_pts,cat_b_rank,dep_rate,school,equal_rights,lgbt_eindex,sui_rate,norm_sui_420,sui_log8_420,cat_c_pts,cat_c_rank,hdi,happiness_x,freedom,renew_x,research,cat_d_pts,rank_y,hap_420,res_420,renew_420,freedom_420,hdi_420,abcd_pts_0421,rank,all_rank,elect_dem_i,free_press,urb_pop,year_y,trust_sci,gdp,access_electricity,maternal_mortality,pct_slums,homicide_rate,under_5yo_deaths,trust_nat_gov
25,norm_sui_420,0.9697680291496807,-0.9697680291496807,-0.5068364659619755,-0.5087845881886071,0.5031566795338938,-0.5369962841372344,-0.5113820844907825,0.5242252606515386,-0.5114542371658429,0.511309931815722,0.5232872758757531,-0.9724376781269165,-0.9723655254518562,0.9760453118799379,-0.9760453118799379,0.5527255673004077,-0.5527255673004077,-0.5419026660413435,-0.5960893250117248,0.5981095999134168,-0.766441790829395,-0.5699700566398499,-0.9687578916988347,-0.9873011291893647,-1.0,1.0,0.9999278473249396,-0.9841985641617663,0.9835491900862224,-0.9816010678595909,-0.8618997799343411,-0.9537501352862657,0.4637613189509001,-0.49420974782640065,-0.9557704101879577,0.9548324254121722,-0.8619719326094015,-0.4942819005014611,0.46383347162596056,-0.9538222879613262,-0.9815289151845304,-0.5544572315018579,0.5976766838630542,0.5976766838630542,-0.9619033875680941,0.9560590208881994,-0.5271835203290162,,-0.5645586060103178,-0.84148057289224,-0.5069807713120964,0.511309931815722,0.5191745733973087,0.5487571701720841,0.5130415960171724,-0.8832569717522277
26,sui_log8_420,0.9698401818247412,-0.9698401818247412,-0.506908618637036,-0.5088567408636675,0.5032288322089542,-0.5370684368122948,-0.5114542371658429,0.5242974133265991,-0.5115263898409034,0.5113820844907825,0.5233594285508135,-0.972509830801977,-0.9724376781269165,0.9759731592048775,-0.9759731592048775,0.5526534146253472,-0.5526534146253472,-0.541974818716404,-0.5961614776867853,0.5981817525884772,-0.7665139435044555,-0.5700422093149103,-0.9688300443738952,-0.9873732818644251,-0.9999278473249396,0.9999278473249396,1.0,-0.9842707168368268,0.9836213427612829,-0.9816732205346513,-0.8619719326094015,-0.9538222879613262,0.46383347162596056,-0.4942819005014611,-0.9558425628630182,0.9549045780872326,-0.862044085284462,-0.49435405317652154,0.46390562430102095,-0.9538944406363866,-0.9816010678595909,-0.5545293841769183,0.5977488365381146,0.5977488365381146,-0.9619755402431546,0.955986868213139,-0.5272556730040766,,-0.5646307586853783,-0.8415527255673004,-0.5070529239871568,0.5113820844907825,0.5192467260723691,0.5488293228471446,0.5131137486922328,-0.8831848190771673
27,cat_c_pts,-0.9442981348533497,0.9442981348533497,0.5324506656084275,0.534398787835059,-0.5281936577798622,0.5624661784335654,0.536419062736751,-0.549406544247628,0.5364912154118114,-0.5363469100616906,-0.5483242541217216,0.9476893105811898,0.9476171579061293,-0.9463905624301021,0.9463905624301021,-0.5813701792993975,0.5813701792993975,0.5683826977885205,0.6338251740683286,-0.6368555864208666,0.8193297016486887,0.6015729283163174,0.9447310509037122,0.9711389299758288,0.9841985641617663,-0.9841985641617663,-0.9842707168368268,1.0,-0.9999278473249396,0.9993506259244561,0.9078610339478336,0.9305891265918684,-0.489375518597352,0.5192467260723691,0.931527111367654,-0.9309498899671705,0.907933186622894,0.5193188787474295,-0.4894476712724124,0.9306612792669289,0.9992784732493957,0.5832461488509687,-0.6369998917709874,-0.6369998917709874,0.9368664093221256,-0.9313106533424726,0.5548901475522205,,0.5945741188354559,0.8902557812330892,0.5320177495580649,-0.5363469100616906,-0.5443558569933981,-0.5750928965691403,-0.5380785742631408,0.9233017064107651
28,cat_c_rank,0.942999386702262,-0.942999386702262,-0.5334608030592735,-0.535408925285905,0.5292037952307082,-0.5636927739095927,-0.537429200187597,0.5504888343735344,-0.5375013528626574,0.5373570475125365,0.5493343915725676,-0.9466070204552833,-0.946534867780223,0.9451639669540748,-0.9451639669540748,0.5820917060500018,-0.5820917060500018,-0.5696092932645478,-0.635412532919658,0.6384429452721959,-0.8212778238753202,-0.6030159818175259,-0.9436487607778058,-0.9701287925249829,-0.9835491900862224,0.9835491900862224,0.9836213427612829,-0.9999278473249396,1.0,-0.9994227785995166,-0.9091597820989213,-0.9295789891410224,0.490385656048198,-0.5202568635232151,-0.9305891265918684,0.9299397525163245,-0.9092319347739818,-0.5203290161982755,0.4904578087232584,-0.9296511418160829,-0.9993506259244561,-0.5844727443269959,0.6385872506223168,0.6385872506223168,-0.9357841191962192,0.9303005158916267,-0.5561167430282478,,-0.5958007143114831,-0.8916266820592373,-0.5330278870089109,0.5373570475125365,0.5454381471193045,0.5762473393701072,0.5390887117139868,-0.9243118438616111
29,hdi,-0.9396803636494823,0.9396803636494823,0.5375735055377178,0.5398102384645911,-0.533388650384213,0.5685991558137018,0.5419026660413435,-0.5549623002272809,0.541974818716404,-0.5418305133662831,-0.5538078574263141,0.9433601500775641,0.9432879974025037,-0.9418449439012951,0.9418449439012951,-0.588874057505682,0.588874057505682,0.5746599805187778,0.6420505790252173,-0.6452252967278762,0.8279158699808795,0.6091489591976622,0.9402575850499657,0.967459143547747,0.9816010678595909,-0.9816010678595909,-0.9816732205346513,0.9993506259244561,-0.9994227785995166,1.0,0.9143547747032721,0.9253941339875176,-0.49435405317652154,0.5242974133265991,0.9266207294635449,-0.9258992027129406,0.9144269273783325,0.5243695660016595,-0.4944262058515819,0.925466286662578,0.9999278473249396,0.5899563476315884,-0.6451531440528158,-0.6451531440528158,0.9322486381182582,-0.9264042714383636,0.5605902088819943,,0.6019336916916195,0.8970381326887694,0.5372127421624157,-0.5418305133662831,-0.549911612973051,-0.5817309426746997,-0.5435621775677333,0.9296511418160829
30,happiness_x,-0.7869331505465565,0.7869331505465565,0.7134817273350409,0.7170172084130019,-0.7064829178541795,0.7634835311519175,0.7201197734406003,-0.7422706446841517,0.7201919261156607,-0.7201197734406003,-0.7406111331577618,0.7914787690753635,0.7914066164003031,-0.794942097478264,0.794942097478264,-0.7825318373678705,0.7825318373678705,0.7722861575092896,0.8492009091237057,-0.8523756268263646,0.9735199682528229,0.8172372740719362,0.7864280818211336,0.8283487860312421,0.8618997799343411,-0.8618997799343411,-0.8619719326094015,0.9078610339478336,-0.9091597820989213,0.9143547747032721,1.0,0.7642772105775821,-0.6571304881128468,0.6885890544391934,0.765431653378549,-0.764421515927703,0.9999278473249396,0.6886612071142537,-0.6572026407879072,0.7643493632526426,0.9144269273783325,0.7922002958259677,-0.852447779501425,-0.852447779501425,0.7733684476351961,-0.7652151953533677,0.7477542479887442,,0.8087232584148057,0.9966088242721599,0.7132652693098597,-0.7200476207655399,-0.7330351022764169,-0.7833255167935351,-0.7222122010173527,0.9874454345394855
31,freedom,-0.9906201522421444,0.9906201522421444,0.46231826544969157,0.4642663876763231,-0.45791695227100543,0.49103503012374183,0.4662866625780151,-0.4787690753634691,0.4663588152530755,-0.4659980518777734,-0.477398174537321,0.9884555719903315,0.988527724665392,-0.9857859230130958,0.9857859230130958,-0.5058263285111295,0.5058263285111295,0.4959414120278509,0.5423355820917061,-0.5440672462931563,0.6702622749738446,0.521916375049605,0.9907644575922653,0.9733756629027022,0.9537501352862657,-0.9537501352862657,-0.9538222879613262,0.9305891265918684,-0.9295789891410224,0.9253941339875176,0.7642772105775821,1.0,-0.41881020238825356,0.44860925718821026,0.9991341678992749,-0.9996392366246979,0.7643493632526426,0.4486814098632707,-0.41888235506331395,0.9999278473249396,0.9253219813124571,0.5077022980627007,-0.5442837043183376,-0.5442837043183376,0.9961037555467369,-0.9991341678992749,0.48194379306612795,,0.517370756520798,0.7432086294599373,0.4619575020743894,-0.46621450990295465,-0.47386269345936,-0.5022908474331685,-0.46801832677946537,0.7886648147480068
32,renew_x,0.42833435549623,-0.42833435549623,-0.9587286698654353,-0.9567805476388037,0.9627692196688192,-0.9314549586925935,-0.9546159673869908,0.9442259821782892,-0.9545438147119304,0.9546881200620513,0.9441538295032288,-0.43093185179840543,-0.430859699123345,0.43122046249864715,-0.43122046249864715,0.9056243010209604,-0.9056243010209604,-0.9269093401637866,-0.8804430174248711,0.8788556585735416,-0.7527327825679138,-0.9004293084166095,-0.4286229661964717,-0.44644467693639744,-0.4637613189509001,0.4637613189509001,0.46383347162596056,-0.489375518597352,0.490385656048198,-0.49435405317652154,-0.6571304881128468,-0.41881020238825356,1.0,-0.970489555900285,-0.4194595764637974,0.41888235506331395,-0.6570583354377864,-0.9704174032252246,0.9999278473249396,-0.41888235506331395,-0.4944262058515819,-0.9153649121541181,0.8792164219488438,0.8792164219488438,-0.4231393628918792,0.4192431184386161,-0.9422057072765972,,-0.9042534001948123,-0.6767560157292831,-0.9588008225404957,0.9546881200620513,0.9483386846567337,0.9194054619575021,0.9531007612107218,-0.6252390057361377
33,research,-0.4579891049460659,0.4579891049460659,0.9873011291893647,0.9853530069627331,-0.9918467477181716,0.9620476929182149,0.9836213427612829,-0.9745301057036689,0.9835491900862224,-0.984487174862008,-0.9754680904794545,0.46073090659836213,0.4606587539233017,-0.46152458602402685,0.46152458602402685,-0.9361448825715213,0.9361448825715213,0.9573577690392872,0.9120458891013384,-0.910458530250009,0.7842635015693207,0.9321764854431978,0.4581334102961867,0.4759551210361124,0.49420974782640065,-0.49420974782640065,-0.4942819005014611,0.5192467260723691,-0.5202568635232151,0.5242974133265991,0.6885890544391934,0.44860925718821026,-0.970489555900285,1.0,0.44918647858869365,-0.4486814098632707,0.6885169017641329,0.9999278473249396,-0.9705617085753454,0.4486814098632707,0.5243695660016595,0.946534867780223,-0.9106749882751903,-0.9106749882751903,0.45264980699159424,-0.4490421732385728,0.971499693351131,,0.9356398138460983,0.7076373606551463,0.987517587214546,-0.9836934954363433,-0.9782098921317508,-0.9515134023593925,-0.9821782892600743,0.6553988239113965
34,cat_d_pts,-0.9916302896929904,0.9916302896929904,0.4626790288249937,0.4646271510516252,-0.45820556297124715,0.4911071827988023,0.46643096792813593,-0.4788412280385295,0.4665031206031964,-0.4662866625780151,-0.4777589379126231,0.9898986254915401,0.9899707781666005,-0.9866517551138209,0.9866517551138209,-0.5071972293372777,0.5071972293372777,0.49601356470291136,0.5428406508171291,-0.5445723150185793,0.6712724124246906,0.5223492910999675,0.9922796637685343,0.9745301057036689,0.9557704101879577,-0.9557704101879577,-0.9558425628630182,0.931527111367654,-0.9305891265918684,0.9266207294635449,0.765431653378549,0.9991341678992749,-0.4194595764637974,0.44918647858869365,1.0,-0.9996392366246979,0.7655038060536095,0.4492586312637541,-0.41953172913885783,0.9992063205743353,0.9265485767884845,0.5077744507377611,-0.5447166203687002,-0.5447166203687002,0.9981240304484289,-0.9998556946498791,0.48201594574118833,,0.5178036725711606,0.7440023088856019,0.4622461127746311,-0.4663588152530755,-0.47386269345936,-0.5027959161585915,-0.46809047945452575,0.7914787690753635
35,rank_y,0.9909809156174465,-0.9909809156174465,-0.4621018074245103,-0.46404992965114183,0.45770049424582415,-0.4906021140733793,-0.46592589920271293,0.4783361593131065,-0.4659980518777734,0.4657815938525921,0.47725386918720014,-0.9891049460658754,-0.9891770987409358,0.9861466863883979,-0.9861466863883979,0.5066921606118547,-0.5066921606118547,-0.49550849597748836,-0.5423355820917061,0.5440672462931563,-0.6704787329990259,-0.5218442223745445,-0.9912695263176883,-0.9737364262780043,-0.9548324254121722,0.9548324254121722,0.9549045780872326,-0.9309498899671705,0.9299397525163245,-0.9258992027129406,-0.764421515927703,-0.9996392366246979,0.41888235506331395,-0.4486814098632707,-0.9996392366246979,1.0,-0.7644936686027635,-0.4487535625383311,0.4189545077383744,-0.9997113892997583,-0.9258270500378801,-0.5072693820123381,0.5441393989682167,0.5441393989682167,-0.9970417403225225,0.9996392366246979,-0.48143872434070495,,-0.5172986038457376,-0.7434250874851185,-0.4617410440492081,0.4658537465276525,0.473357624733937,0.5022908474331685,0.46758541072910276,-0.7901078682492153
36,hap_420,-0.787005303221617,0.787005303221617,0.7134095746599806,0.7169450557379415,-0.706410765179119,0.763411378476857,0.7200476207655399,-0.7421984920090913,0.7201197734406003,-0.7200476207655399,-0.7405389804827014,0.7915509217504239,0.7914787690753635,-0.7950142501533244,0.7950142501533244,-0.78245968469281,0.78245968469281,0.7722140048342292,0.8491287564486454,-0.8523034741513041,0.9734478155777625,0.8171651213968758,0.786500234496194,0.8284209387063025,0.8619719326094015,-0.8619719326094015,-0.862044085284462,0.907933186622894,-0.9092319347739818,0.9144269273783325,0.9999278473249396,0.7643493632526426,-0.6570583354377864,0.6885169017641329,0.7655038060536095,-0.7644936686027635,1.0,0.6885890544391934,-0.6571304881128468,0.764421515927703,0.914499080053393,0.7921281431509073,-0.8523756268263646,-0.8523756268263646,0.7734406003102565,-0.7652873480284281,0.7476820953136838,,0.8086511057397453,0.9965366715970995,0.7131931166347992,-0.7199754680904794,-0.7329629496013564,-0.7832533641184747,-0.7221400483422923,0.9873732818644251
37,res_420,-0.4580612576211263,0.4580612576211263,0.9873732818644251,0.9854251596377935,-0.991918900393232,0.9621198455932753,0.9836934954363433,-0.9746022583787294,0.9836213427612829,-0.9845593275370684,-0.9755402431545149,0.4608030592734226,0.46073090659836213,-0.4615967386990873,0.4615967386990873,-0.9362170352465817,0.9362170352465817,0.9574299217143476,0.9121180417763989,-0.9105306829250694,0.7843356542443811,0.9322486381182582,0.45820556297124715,0.4760272737111728,0.4942819005014611,-0.4942819005014611,-0.49435405317652154,0.5193188787474295,-0.5203290161982755,0.5243695660016595,0.6886612071142537,0.4486814098632707,-0.9704174032252246,0.9999278473249396,0.4492586312637541,-0.4487535625383311,0.6885890544391934,1.0,-0.970489555900285,0.4487535625383311,0.52444171867672,0.9466070204552833,-0.9107471409502508,-0.9107471409502508,0.4527219596666546,-0.44911432591363326,0.9715718460261914,,0.9357119665211587,0.7077095133302067,0.9875897398896064,-0.9837656481114038,-0.9782820448068112,-0.9515855550344529,-0.9822504419351348,0.6554709765864569
38,renew_420,0.42840650817129045,-0.42840650817129045,-0.9588008225404957,-0.9568527003138642,0.9628413723438797,-0.931527111367654,-0.9546881200620513,0.9442981348533497,-0.9546159673869908,0.9547602727371117,0.9442259821782892,-0.4310040044734659,-0.43093185179840543,0.43129261517370754,-0.43129261517370754,0.9056964536960208,-0.9056964536960208,-0.926981492838847,-0.8805151700999314,0.8789278112486021,-0.7528049352429741,-0.90050146109167,-0.42869511887153217,-0.44651682961145783,-0.46383347162596056,0.46383347162596056,0.46390562430102095,-0.4894476712724124,0.4904578087232584,-0.4944262058515819,-0.6572026407879072,-0.41888235506331395,0.9999278473249396,-0.9705617085753454,-0.41953172913885783,0.4189545077383744,-0.6571304881128468,-0.970489555900285,1.0,-0.4189545077383744,-0.49449835852664237,-0.9154370648291785,0.8792885746239042,0.8792885746239042,-0.42321151556693964,0.41931527111367656,-0.9422778599516577,,-0.9043255528698726,-0.6768281684043436,-0.9588729752155561,0.9547602727371117,0.9484108373317941,0.9194776146325625,0.9531729138857823,-0.6253111584111981
39,freedom_420,-0.9906923049172048,0.9906923049172048,0.46239041812475196,0.46433854035138356,-0.4579891049460659,0.4911071827988023,0.4663588152530755,-0.4788412280385295,0.46643096792813593,-0.4660702045528338,-0.4774703272123814,0.988527724665392,0.9885998773404524,-0.9858580756881561,0.9858580756881561,-0.50589848118619,0.50589848118619,0.49601356470291136,0.5424077347667665,-0.5441393989682167,0.670334427648905,0.5219885277246654,0.9908366102673256,0.9734478155777625,0.9538222879613262,-0.9538222879613262,-0.9538944406363866,0.9306612792669289,-0.9296511418160829,0.925466286662578,0.7643493632526426,0.9999278473249396,-0.41888235506331395,0.4486814098632707,0.9992063205743353,-0.9997113892997583,0.764421515927703,0.4487535625383311,-0.4189545077383744,1.0,0.9253941339875176,0.5077744507377611,-0.5443558569933981,-0.5443558569933981,0.9961759082217974,-0.9992063205743353,0.48201594574118833,,0.5174429091958584,0.7432807821349977,0.46202965474944985,-0.4662866625780151,-0.47393484613442044,-0.502363000108229,-0.46809047945452575,0.7887369674230672
40,hdi_420,-0.9396082109744219,0.9396082109744219,0.5376456582127782,0.5398823911396515,-0.5334608030592735,0.5686713084887622,0.541974818716404,-0.5550344529023413,0.5420469713914643,-0.5419026660413435,-0.5538800101013746,0.9432879974025037,0.9432158447274432,-0.9417727912262347,0.9417727912262347,-0.5889462101807424,0.5889462101807424,0.5747321331938382,0.6421227317002778,-0.6452974494029367,0.82798802265594,0.6092211118727227,0.9401854323749053,0.9673869908726866,0.9815289151845304,-0.9815289151845304,-0.9816010678595909,0.9992784732493957,-0.9993506259244561,0.9999278473249396,0.9144269273783325,0.9253219813124571,-0.4944262058515819,0.5243695660016595,0.9265485767884845,-0.9258270500378801,0.914499080053393,0.52444171867672,-0.49449835852664237,0.9253941339875176,1.0,0.5900285003066489,-0.6452252967278762,-0.6452252967278762,0.9321764854431978,-0.9263321187633031,0.5606623615570547,,0.6020058443666799,0.8971102853638299,0.5372848948374761,-0.5419026660413435,-0.5499837656481114,-0.58180309534976,-0.5436343302427937,0.9297232944911432
41,abcd_pts_0421,-0.5165770770951333,0.5165770770951333,0.9670983801724449,0.9689021970489556,-0.9628413723438797,0.9953822287961326,0.972509830801977,-0.9882391139651503,0.9725819834770374,-0.972509830801977,-0.9865074497637,0.5194631840975504,0.51939103142249,-0.5201125581730943,0.5201125581730943,-0.9716439987012518,0.9716439987012518,0.9968974349724016,0.9862188390634583,-0.9852087016126123,0.8813088495255962,0.991918900393232,0.5167213824452541,0.5345430931851798,0.5544572315018579,-0.5544572315018579,-0.5545293841769183,0.5832461488509687,-0.5844727443269959,0.5899563476315884,0.7922002958259677,0.5077022980627007,-0.9153649121541181,0.946534867780223,0.5077744507377611,-0.5072693820123381,0.7921281431509073,0.9466070204552833,-0.9154370648291785,0.5077744507377611,0.5900285003066489,1.0,-0.9857137703380353,-0.9857137703380353,0.5112377791406616,-0.5076301453876403,0.9841985641617663,,0.9927847324939573,0.8108156859915582,0.9670262274973844,-0.9724376781269165,-0.9821782892600743,-0.9951657707709514,-0.9753237851293337,0.7485479274144089
42,rank,0.5535913994011328,-0.5535913994011328,-0.9367221039720047,-0.9396803636494823,0.9303005158916267,-0.9718604567264332,-0.9427829286770807,0.9582957538150727,-0.9428550813521411,0.9427829286770807,0.956491936938562,-0.5561888957033082,-0.5561167430282478,0.5560445903531873,-0.5560445903531873,0.9622641509433962,-0.9622641509433962,-0.9766946859554818,-0.9990620152242145,0.9994227785995166,-0.9312385006674122,-0.9955265341462535,-0.5538800101013746,-0.5742992171434756,-0.5976766838630542,0.5976766838630542,0.5977488365381146,-0.6369998917709874,0.6385872506223168,-0.6451531440528158,-0.852447779501425,-0.5442837043183376,0.8792164219488438,-0.9106749882751903,-0.5447166203687002,0.5441393989682167,-0.8523756268263646,-0.9107471409502508,0.8792885746239042,-0.5443558569933981,-0.6452252967278762,-0.9857137703380353,1.0,1.0,-0.548396406796782,0.5445001623435188,-0.9595945019661604,,-0.9930733431941989,-0.8682492153396587,-0.9365056459468235,0.9427107760020202,0.9521627764349363,0.9826112053104369,0.9442981348533497,-0.810959991341679
43,all_rank,0.5535913994011328,-0.5535913994011328,-0.9367221039720047,-0.9396803636494823,0.9303005158916267,-0.9718604567264332,-0.9427829286770807,0.9582957538150727,-0.9428550813521411,0.9427829286770807,0.956491936938562,-0.5561888957033082,-0.5561167430282478,0.5560445903531873,-0.5560445903531873,0.9622641509433962,-0.9622641509433962,-0.9766946859554818,-0.9990620152242145,0.9994227785995166,-0.9312385006674122,-0.9955265341462535,-0.5538800101013746,-0.5742992171434756,-0.5976766838630542,0.5976766838630542,0.5977488365381146,-0.6369998917709874,0.6385872506223168,-0.6451531440528158,-0.852447779501425,-0.5442837043183376,0.8792164219488438,-0.9106749882751903,-0.5447166203687002,0.5441393989682167,-0.8523756268263646,-0.9107471409502508,0.8792885746239042,-0.5443558569933981,-0.6452252967278762,-0.9857137703380353,1.0,1.0,-0.548396406796782,0.5445001623435188,-0.9595945019661604,,-0.9930733431941989,-0.8682492153396587,-0.9365056459468235,0.9427107760020202,0.9521627764349363,0.9826112053104369,0.9442981348533497,-0.810959991341679
44,elect_dem_i,-0.995959450196616,0.995959450196616,0.4663588152530755,0.4683069374797071,-0.4616688913741477,0.4945705112017028,0.46989429633103647,-0.48230455644143005,0.4699664490060969,-0.46974999098091563,-0.4812222663155237,0.9948050073956491,0.9948771600707096,-0.9904758468920235,0.9904758468920235,-0.5106605577401783,0.5106605577401783,0.4994768931058119,0.5463039792200296,-0.5480356434214798,0.6763230996789206,0.5258126195028681,0.9966088242721599,0.9812403044842888,0.9619033875680941,-0.9619033875680941,-0.9619755402431546,0.9368664093221256,-0.9357841191962192,0.9322486381182582,0.7733684476351961,0.9961037555467369,-0.4231393628918792,0.45264980699159424,0.9981240304484289,-0.9970417403225225,0.7734406003102565,0.4527219596666546,-0.42321151556693964,0.9961759082217974,0.9321764854431978,0.5112377791406616,-0.548396406796782,-0.548396406796782,1.0,-0.997979725098308,0.4856957321692702,,0.5212670009740611,0.7511454237165843,0.46570944117753166,-0.469822143655976,-0.47732602186226053,-0.5062592445614921,-0.4715538078574263,0.7997041740322522
45,free_press,0.9916302896929904,-0.9916302896929904,-0.4624625707998124,-0.46441069302644394,0.4580612576211263,-0.4909628774486814,-0.4662866625780151,0.4786969226884087,-0.4663588152530755,0.4661423572278942,0.47761463256250225,-0.9897543201414193,-0.9898264728164796,0.9867960604639417,-0.9867960604639417,0.5071972293372777,-0.5071972293372777,-0.4958692593527905,-0.5426963454670082,0.5444280096684585,-0.6711281070745698,-0.5222049857498466,-0.9919910530682925,-0.9743858003535482,-0.9560590208881994,0.9560590208881994,0.955986868213139,-0.9313106533424726,0.9303005158916267,-0.9264042714383636,-0.7652151953533677,-0.9991341678992749,0.4192431184386161,-0.4490421732385728,-0.9998556946498791,0.9996392366246979,-0.7652873480284281,-0.44911432591363326,0.41931527111367656,-0.9992063205743353,-0.9263321187633031,-0.5076301453876403,0.5445001623435188,0.5445001623435188,-0.997979725098308,1.0,-0.48179948771600706,,-0.5176593672210397,-0.7437858508604207,-0.4621018074245103,0.46621450990295465,0.47371838810923916,0.5026516108084708,0.4679461741044049,-0.7913344637252426
46,urb_pop,-0.490890724773621,0.490890724773621,0.9886720300155128,0.989032793390815,-0.9860745337133374,0.9926404271438364,0.9914859843428695,-0.996969587647462,0.9915581370179299,-0.9897543201414193,-0.988527724665392,0.4932717630506151,0.49319961037555465,-0.4934882210757964,0.4934882210757964,-0.9452361196291352,0.9452361196291352,0.9920632057433529,0.9598109599913417,-0.9582236011400123,0.844005916519355,0.9708503192755872,0.49117933547386267,0.5090010462137884,0.5271835203290162,-0.5271835203290162,-0.5272556730040766,0.5548901475522205,-0.5561167430282478,0.5605902088819943,0.7477542479887442,0.48194379306612795,-0.9422057072765972,0.971499693351131,0.48201594574118833,-0.48143872434070495,0.7476820953136838,0.9715718460261914,-0.9422778599516577,0.48201594574118833,0.5606623615570547,0.9841985641617663,-0.9595945019661604,-0.9595945019661604,0.4856957321692702,-0.48179948771600706,1.0,,0.971499693351131,0.7663696381543346,0.9884555719903315,-0.991413831667809,-0.9962480608968578,-0.9771276020058444,-0.9924961217937155,0.6991954976730762
47,year_y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,trust_sci,-0.5266062989285327,0.5266062989285327,0.9582957538150727,0.9604603340668856,-0.9533172192359032,0.9834048847361015,0.9627692196688192,-0.9733756629027022,0.9628413723438797,-0.9637072044446048,-0.9742414950034273,0.5292759479057686,0.5292037952307082,-0.5299974746563729,0.5299974746563729,-0.9766946859554818,0.9766946859554818,0.9858580756881561,0.9942277859951658,-0.9933619538944406,0.8965330639633464,0.9991341678992749,0.5267506042786536,0.5445723150185793,0.5645586060103178,-0.5645586060103178,-0.5646307586853783,0.5945741188354559,-0.5958007143114831,0.6019336916916195,0.8087232584148057,0.517370756520798,-0.9042534001948123,0.9356398138460983,0.5178036725711606,-0.5172986038457376,0.8086511057397453,0.9357119665211587,-0.9043255528698726,0.5174429091958584,0.6020058443666799,0.9927847324939573,-0.9930733431941989,-0.9930733431941989,0.5212670009740611,-0.5176593672210397,0.971499693351131,,1.0,0.8261120531043689,0.9580792957898914,-0.9626249143186983,-0.9687578916988347,-0.9942277859951658,-0.9642844258450882,0.769977271907356
49,gdp,-0.763411378476857,0.763411378476857,0.7328186442512357,0.7363541253291965,-0.7256033767451928,0.7822432266676287,0.7390237743064324,-0.7611024928749234,0.7390959269814928,-0.739456690356795,-0.7600202027490169,0.7680291496807244,0.767956997005664,-0.7715646307586854,0.7715646307586854,-0.8047548612864822,0.8047548612864822,0.7917673797756052,0.8650023449619395,-0.86846567336484,0.9800137090082615,0.8338323893358346,0.7632670731267361,0.8059093040874491,0.84148057289224,-0.84148057289224,-0.8415527255673004,0.8902557812330892,-0.8916266820592373,0.8970381326887694,0.9966088242721599,0.7432086294599373,-0.6767560157292831,0.7076373606551463,0.7440023088856019,-0.7434250874851185,0.9965366715970995,0.7077095133302067,-0.6768281684043436,0.7432807821349977,0.8971102853638299,0.8108156859915582,-0.8682492153396587,-0.8682492153396587,0.7511454237165843,-0.7437858508604207,0.7663696381543346,,0.8261120531043689,1.0,0.7326021862260543,-0.738951621631372,-0.7516504924420073,-0.8015079909087629,-0.7415491179335474,0.986002381038277
50,access_electricity,-0.4710487391320033,0.4710487391320033,0.9996392366246979,0.9996392366246979,-0.9985569464987915,0.9778491287564487,0.9977632670731268,-0.9873732818644251,0.9976911143980663,-0.9962480608968578,-0.9859302283632165,0.4735019300840579,0.47342977740899744,-0.47429560950972255,0.47429560950972255,-0.9425664706518995,0.9425664706518995,0.9753959378043942,0.937082867347307,-0.9352068977957357,0.8146397777697608,0.9544716620368701,0.4711930444821242,0.48901475522204985,0.5069807713120964,-0.5069807713120964,-0.5070529239871568,0.5320177495580649,-0.5330278870089109,0.5372127421624157,0.7132652693098597,0.4619575020743894,-0.9588008225404957,0.987517587214546,0.4622461127746311,-0.4617410440492081,0.7131931166347992,0.9875897398896064,-0.9588729752155561,0.46202965474944985,0.5372848948374761,0.9670262274973844,-0.9365056459468235,-0.9365056459468235,0.46570944117753166,-0.4621018074245103,0.9884555719903315,,0.9580792957898914,0.7326021862260543,1.0,-0.9979075724232476,-0.9918467477181716,-0.9659439373714781,-0.996464518922039,0.6736534507016848
51,maternal_mortality,0.4751614416104477,-0.4751614416104477,-0.9976911143980663,-0.9981240304484289,0.9963202135719181,-0.9844150221869475,-0.9999278473249396,0.9913416789927486,-0.9998556946498791,0.9984126411486706,0.9892492514159963,-0.4778310905876835,-0.4777589379126231,0.47862477001334824,-0.47862477001334824,0.9473285472058877,-0.9473285472058877,-0.9803744723835636,-0.9438652188029871,0.9415563332010535,-0.8215664345755619,-0.9595223492910999,-0.47530574696056854,-0.49312745770049426,-0.511309931815722,0.511309931815722,0.5113820844907825,-0.5363469100616906,0.5373570475125365,-0.5418305133662831,-0.7200476207655399,-0.46621450990295465,0.9546881200620513,-0.9836934954363433,-0.4663588152530755,0.4658537465276525,-0.7199754680904794,-0.9837656481114038,0.9547602727371117,-0.4662866625780151,-0.5419026660413435,-0.9724376781269165,0.9427107760020202,0.9427107760020202,-0.469822143655976,0.46621450990295465,-0.991413831667809,,-0.9626249143186983,-0.738951621631372,-0.9979075724232476,1.0,0.9966088242721599,0.9704174032252246,0.9992784732493957,-0.679930733431942
