norm_crime_rate_log16,country_c,norm_gini_log16,homicide_norm_withpts_log16,norm_vac_withpts_log16,ihvg_pts,healthgdp_norm_withpts_log5,gini_log16,terror_log16,ineq_terror,ihhuvgtc_pts
11.830161054172768,Poland,9.815749313900618,15.788798903301146,14.87704440804212,45.84259309995129,4.428571427967461,9.815749313900618,15.995543589270364,25.81129290317098,87.9126184852625
8.081991215226939,Greece,10.809356083983928,15.7107549689793,15.639231461085997,46.61396842950892,6.652790916738033,10.809356083983928,15.746727323321275,26.556083407305202,87.9048339687791
10.2606149341142,Latvia,10.69880475305578,15.12693582280914,15.335485805415038,45.999843139376814,4.249763480763666,10.69880475305578,15.998514529754065,26.697319282809843,87.20754083706453
9.41727672035139,North Macedonia,12.567169556117308,15.655538973393575,12.523297870605846,43.60036945189562,4.840113527766081,12.567169556117308,15.99331538390146,28.560484940018767,86.41824464003186
11.619326500732065,Azerbaijan,12.258989453765604,15.483258314046225,14.183454189397697,44.566721817431024,1.897824029556001,12.258989453765604,15.994058119024428,28.25304757279003,86.33691992050912
11.338213762811128,Kuwait,8.876433264675363,15.648189045522802,15.404929515148217,47.9354680712585,2.121097445348832,8.876433264675363,15.99702905950813,24.873462324183492,86.26824160360195
15.367496339677892,United Arab Emirates,5.756225497207826,15.824396765071729,15.639231461644927,46.65364596673794,1.998107852353414,5.756225497207826,15.997771794631095,21.75399729183892,85.77324745060817
7.941434846266471,Italy,8.836500240023714,15.805714203695734,14.43441133346374,45.99291711939992,6.99148533546028,8.836500240023714,15.929440163391597,24.76594040341531,85.69177770454198
15.273792093704246,Qatar,3.0788446166191257,15.90689284536182,15.422431588610197,50.40816905059114,0.6811731309164742,3.0788446166191257,15.999257264877032,19.07810188149616,85.44123615670802
10.330893118594435,Bulgaria,9.033485621798452,15.607019627544624,14.12727817981155,42.601728167457274,5.614001891413966,9.033485621798452,15.99034444340959,25.023830065208042,83.57045324267372
6.137628111273791,Maldives,10.279025845246824,15.6760471674968,15.778118880552348,44.10941342865109,6.956480604713917,10.279025845246824,15.98068888681918,26.259714732066005,83.4632368767048
10.0497803806735,Serbia,8.818001214540523,15.6137705606024,13.57568058683681,40.98744495667277,7.046357614739642,8.818001214540523,15.994800854147396,24.81280206868792,82.89638502077383
8.339677891654464,Albania,10.11943375074474,15.136630753525427,15.212971294534796,42.58748346378494,4.656575212161288,10.11943375074474,15.99034444340959,26.10977819415433,81.69351476175501
11.431918008784772,Israel,6.106628438532823,15.59031617569726,15.56809400292114,43.368419886520286,5.224219488965698,6.106628438532823,15.347878562671596,21.45450700120442,81.47906438547517
8.456808199121522,Moldova,10.446429264259628,14.551141450062383,12.96480177863154,39.97882225305927,5.943235571252861,10.446429264259628,15.998514529754065,26.444943794013692,80.82380981744734
8.035139092240117,Ukraine,13.946261110629012,14.726572187197732,7.546498703989442,38.47008818621037,5.403027435128814,13.946261110629012,14.67124686663657,28.617507977265582,80.52576269084487
12.907759882869692,Georgia,7.107259993213882,15.238837075676695,13.884507488920685,38.639582796503355,5.7729422890440825,7.107259993213882,15.986630767802922,23.0938907610168,80.41417572943394
13.18887262079063,China,6.821568836688913,15.812741132686828,15.91870004789144,41.179869389903956,2.929044464814065,6.821568836688913,15.906415374636786,22.727984211325698,80.02577068683436
11.127379209370424,Romania,7.840512023718897,15.670605170730315,13.026905908846432,41.60039598939302,3.2611163663179665,7.840512023718897,16.0,23.840512023718897,79.8294035888003
7.144948755490482,Malaysia,9.81471147448545,15.596961809568876,15.3930732722139,44.89875794408967,1.6423841057224935,9.81471147448545,15.951722217056115,25.766433691541565,79.4525244968442
12.7203513909224,Saudi Arabia,3.9774273368312816,15.819630107356556,15.503166957162945,43.111086771920114,3.300851465465325,3.9774273368312816,15.543960634938996,19.521387971770277,78.65367760007813
11.87701317715959,Uzbekistan,7.215439906304418,15.57001148798139,15.307256655012486,39.276032356020785,3.438032165745092,7.215439906304418,15.999257264877032,23.21469717118145,77.80577487010692
10.120058565153734,Montenegro,9.22713037192781,15.27369673547207,7.300340513440531,35.23895533413615,6.914853357789887,9.22713037192781,15.995543589270364,25.222673961198176,77.49654121827795
13.423133235724745,Bahrain,3.4045303445439323,15.861299936624205,15.904020889413822,42.40941960812519,2.290444653669275,3.4045303445439323,15.878191439947672,19.282721784491606,77.40571928201082
8.26939970717423,Kazakhstan,9.1516541985138,14.22995996942413,15.416221175085663,42.81886388636758,0.9593188259886672,9.1516541985138,15.985145297556986,25.136799496070786,77.18438191560126
9.55783308931186,Jordan,6.948705344857013,15.57659735224992,14.172444820120276,37.85951758425631,5.325449384610765,6.948705344857013,15.97400427072064,22.922709615577652,75.66550967375657
6.793557833089311,Uruguay,6.680083480888426,13.925544444808269,14.945923535337355,39.32769568105826,6.715231787124075,6.680083480888426,15.999257264877032,22.679340745765458,75.51582604703711
7.824304538799414,Mauritius,7.205857883814611,15.426028024817898,14.871328005548117,40.970397124668764,3.385052033201719,7.205857883814611,16.0,23.20585788381461,75.3856115804845
10.190336749633968,Nepal,9.309038278845186,15.407883451044926,11.888141992417188,37.13581033829223,2.8334910114583285,9.309038278845186,15.346393092442,24.655431371287186,74.81506947067172
9.862371888726209,Russia,5.950469394115894,13.334602036541146,15.512200286230776,39.88935367855162,3.5941343417102014,5.950469394115894,15.488255500757266,21.43872489487316,74.7845848038612
12.743777452415811,Rwanda,4.659988836294906,15.238941116512391,14.88156107201709,35.0343929789869,5.084200567020926,4.659988836294906,15.979946151696211,20.63993498799112,73.50230598641477
7.941434846266471,Egypt,7.958429890836985,15.488827328584616,14.94106812078174,40.38108384314577,2.642384105787536,7.958429890836985,14.384551109383446,22.342981000220433,73.30788379542021
3.9824304538799407,Argentina,7.419045594526654,14.450847017276926,12.214470968521978,37.57619916989686,8.087984861728712,7.419045594526654,15.981431621942146,23.4004772164688,73.04709170197432
8.128843338213763,Morocco,6.8952041134366056,15.616255538583957,14.938019372263268,38.51950993283638,3.2384105950792805,6.8952041134366056,15.997771794631095,22.8929759080677,72.77973977419713
9.159590043923863,Sri Lanka,6.569806652389904,15.219855904631444,15.511635702674964,39.08923457532681,1.5506149479200977,6.569806652389904,15.917556401440452,22.487363053830357,72.28680262100113
9.136163982430451,Vietnam,7.562348447431047,15.623695949233126,12.183983485572996,36.86971106065755,2.706717122909569,7.562348447431047,15.997771794631095,23.56012024206214,72.27271240805972
6.793557833089311,Algeria,7.612588487737282,15.703275127510492,12.49200384131696,37.7309073029024,4.157994322961271,7.612588487737282,15.89527434775142,23.5078628354887,72.19032229444169
7.426061493411419,Iran,5.632499426102381,15.329900953683058,15.433440957328672,38.30577745825689,4.610217596836264,5.632499426102381,15.925726487776757,21.558225913879138,71.90028246238371
9.440702781844802,Türkiye,5.222346783653338,15.155325027787065,15.47493780787826,40.109359285930765,2.2828760636032737,5.222346783653338,14.718039179113925,19.940385962767262,71.7733240941461
8.620790629575403,Tunisia,4.752929341936591,15.201963228762184,15.426383670706173,36.985099444707075,4.359508041403752,4.752929341936591,15.898245288292312,20.6511746302289,70.61657274591514
7.988286969253293,Barbados,5.972889714335219,13.472696653532886,13.421267135794876,34.90601586122848,5.067171239112253,5.972889714335219,16.0,21.972889714335217,69.93436378392926
5.598828696925329,Fiji,7.07731759853683,15.409792656567882,15.481077647200712,39.25989823408345,1.6423841057224935,7.07731759853683,16.0,23.07731759853683,69.5784286352681
4.614934114202049,Bangladesh,9.34200196996295,15.346657957469024,14.22608020594103,39.86301509334005,0.152317880411769,9.34200196996295,15.25503667242318,24.59703864238613,69.22730573034
8.73792093704246,Ghana,5.560010334642872,15.540460884627825,14.198697929754312,36.06913755926851,2.017975401927094,5.560010334642872,15.986630767802922,21.546641102445793,68.37167500068387
6.653001464128844,Cambodia,6.233190182659518,15.456925362920089,12.106494468274118,34.534467259721076,4.74550614933936,6.233190182659518,15.99702905950813,22.23021924216765,68.16319411535693
8.644216691068813,Panama,3.779953513770586,12.678146231294438,12.724289419169228,33.32615958785904,5.925260169455852,3.779953513770586,15.999257264877032,19.779210778647617,67.67484722703132
7.215226939970718,Myanmar,8.31967705457713,15.391291244426707,9.663120379944637,33.96981428960999,2.227057710435577,8.31967705457713,15.486770030527673,23.806447085104804,67.2185460251211
10.143484626647144,Thailand,3.7797242373859534,14.69078349307404,15.0439996680841,36.13424918662145,1.808893093418611,3.7797242373859534,14.12756475672223,17.907288994108182,65.9939159007954
5.809663250366032,Kenya,6.479850082543061,14.839182084608582,13.26265963987286,35.19453792819229,2.5676442758938136,6.479850082543061,15.442948658346104,21.922798740889164,65.4946441953413
6.4421669106881385,Costa Rica,3.15008055336229,13.30652433300082,14.708234090300463,34.20917545773342,5.600756858017953,3.15008055336229,15.998514529754065,19.148595083116355,65.40069430955586
6.793557833089311,Nicaragua,3.779953513770586,13.504443283365989,14.419167593107126,32.51113110114238,6.280037842198438,3.779953513770586,15.988858973163651,19.768812486934237,65.35353926336437
5.130307467057101,Chile,1.9928778073499025,15.130283349779845,14.871328004989184,35.68321913686105,6.5165562903466006,1.9928778073499025,15.821743570651146,17.81462137800105,65.1447042722658
6.254758418740849,Tanzania,5.717433348699949,14.270685835975211,13.32675594178308,33.6784257396948,1.9725638594497237,5.717433348699949,15.96063503852356,21.678068387223508,63.58381640510888
8.995607613469986,Philippines,7.433775520746879,13.98025774508782,10.046683957427224,32.734660939506455,2.196783348090209,7.433775520746879,12.166001298851732,19.59977681959861,63.52682872066526
8.152269399707173,Lebanon,3.006364767003591,15.11616738979917,10.208507559953771,30.033805899482743,5.997161777684568,3.006364767003591,15.639030730613506,18.645395497617095,62.82863257449158
7.09809663250366,Paraguay,3.779953513770586,13.386743538979312,11.604086169670424,30.73970430443396,4.797540207994396,3.779953513770586,15.936124779490136,19.716078293260722,62.351419438192735
4.755490483162518,Zimbabwe,4.70953947436742,14.55756222417604,12.98389879887803,32.58609644433329,3.9016083252394274,4.70953947436742,16.0,20.70953947436742,61.95273472710266
4.755490483162518,Zimbabwe,4.70953947436742,14.55756222417604,12.98389879887803,32.58609644433329,3.9016083252394274,4.70953947436742,15.99034444340959,20.69988391777701,61.94307917051225
4.474377745241581,Ecuador,5.193601699358808,13.415742000564084,10.002999347415422,30.377311568571937,5.491958372306883,5.193601699358808,15.975489740966577,21.169091440325385,61.51273912644578
6.137628111273791,Uganda,4.914568799832145,13.1941509689626,12.87312761332664,31.232706451421297,2.9167455053063875,4.914568799832145,15.942066660465708,20.856635460297852,61.14371552829933
4.849194729136164,Dominican Republic,5.276823521200807,11.447717959570426,12.536283280092848,32.02141491812895,2.640491958010865,5.276823521200807,15.998514529754065,21.275338050954872,60.78643965623084
8.901903367496338,Pakistan,9.055544133657808,14.629592971337765,9.994530603021271,34.29722278714749,0.4389782394382988,9.055544133657808,7.72295979866734,16.778503932325147,60.41660832640728
8.152269399707173,Zambia,2.7955995992235056,14.5552770023346,12.203582581195544,29.884197794469838,2.897824029621044,2.7955995992235056,15.997771794631095,18.7933713938546,59.727662617652655
6.793557833089311,Botswana,1.882794860939928,12.40673664150889,13.933414491513826,30.588357412282917,4.140964995052596,1.882794860939928,16.0,17.882794860939928,59.40567510136476
5.7862371888726205,Bahamas,3.779953513770586,8.794344418733058,13.202491223109488,29.75523016880834,3.971617785691473,3.779953513770586,15.999257264877032,19.779210778647617,59.292295922020045
3.8887262079062968,Bolivia,3.779953513770586,14.67815047117202,10.848885831282704,30.508965847770284,4.494796593906847,3.779953513770586,15.99034444340959,19.770297957180176,58.6627866067636
3.256222547584187,Guyana,3.779953513770586,11.528432192308276,15.184177561135373,32.940038015243786,2.300851465400282,3.779953513770586,15.994058119024428,19.774011632795016,58.271123661023275
8.644216691068813,India,4.605335717171949,15.136488184228307,11.26992360525257,32.01935615849557,1.182592241781499,4.605335717171949,10.142048091011429,14.747383808183377,56.59354889952925
2.436310395314788,Trinidad and Tobago,3.779953513770586,8.211995924357831,13.868134582570324,29.991846924017278,3.9508041622294585,3.779953513770586,15.994800854147396,19.774754367917982,56.15371584947951
4.14641288433382,Cameroon,6.018007216823236,14.883984650967577,7.44608358350334,28.89335511483593,1.582781455960774,6.018007216823236,15.331538389982644,21.34954560680588,55.972095061936415
3.139092240117129,Peru,2.013113512960942,14.225737379718492,12.561689514952109,30.693821542505102,3.087984862444182,2.013113512960942,15.948751276564249,17.96186478952519,54.882763434591595
4.661786237188872,El Salvador,5.676670917710071,0.0,14.444503254882171,21.406499536786573,6.91012298938889,5.676670917710071,15.999257264877032,21.675928182587104,54.654336945951435
6.60614934114202,Belize,3.779953513770586,6.960046461787153,13.078282961561818,25.256324425647644,2.667928097650546,3.779953513770586,15.999257264877032,19.779210778647617,54.309612643087824
3.6544655929721817,Brazil,1.8424146883477557,9.11816188435943,12.388362533235476,25.70410217676679,7.065279091465666,1.8424146883477557,15.968805124868036,17.811219813215793,54.23506667442043
5.083455344070277,Guatemala,3.779953513770586,7.255349633821622,12.471073942556746,24.993033933807247,4.128666035544919,3.779953513770586,15.99034444340959,19.770297957180176,53.97545327060262
4.099560761346996,Mozambique,2.3946620583948643,15.075541470591858,9.288942995274107,26.841664604730294,5.041627246208561,2.3946620583948643,15.552873456398268,17.94753551479313,53.930388127078984
6.418740849194728,Mexico,1.166944042834574,10.37864848080734,12.111152278417524,26.470492471981558,3.641438031964243,1.166944042834574,15.87224955894759,17.039193601782166,53.56986495492269
8.550512445095167,Iraq,7.595435821950126,13.860978935879643,11.35356254342367,34.593239192708644,1.7757805104489184,7.595435821950126,0.0,7.595435821950126,52.514967970202854
4.052708638360175,Namibia,0.3003060512829218,11.857145144209069,11.29458378362954,24.72253484445937,7.162724691557393,0.3003060512829218,16.0,16.30030605128292,52.238274225659865
4.685212298682282,Colombia,0.5368370868021657,8.47011705295254,13.785140881471149,25.11509302619484,5.647114474383659,0.5368370868021657,14.784142605066222,15.320979691868388,50.768399491129166
3.068814055636896,Jamaica,3.779953513770586,4.139021443103189,14.162846909732387,23.267006906486436,3.754966887116989,3.779953513770586,15.997771794631095,19.77772530840168,49.868513157642
2.8345534407027824,Syria,3.699230529232109,15.465418790947732,6.717126273758812,26.383524932512472,0.6404919578807802,3.699230529232109,13.777736514302802,17.476967043534913,47.335537374630945
0.7730600292825756,Haiti,3.779953513770586,13.80919568656213,6.282115068799812,24.202941079167527,2.348155155654324,3.779953513770586,15.991087178532558,19.771040692303146,47.09519695640757
1.827232796486088,Honduras,3.779953513770586,0.7668535844484392,12.5148291262117,17.744091719159112,6.13528855185267,3.779953513770586,15.99034444340959,19.770297957180176,45.476911024678046
0.3513909224011708,Papua New Guinea,6.387931095613352,13.627935640391518,0.0,20.420759687409795,0.2781456950721929,6.387931095613352,15.994058119024428,22.38198921463778,43.43228551952094
3.4436310395314784,Angola,2.394972741660487,14.885155693884226,1.8055364418838264,19.96529663691678,0.5345316927940357,2.394972741660487,15.992572648778491,18.38754539043898,42.33100475968127
15.109809663250369,Taiwan,4.783548947478714,,,,,4.783548947478714,15.99331538390146,20.776864331380175,
13.071742313323572,Iceland,14.820579271160902,15.862638766775808,,,6.584673604062656,14.820579271160902,15.998514529754065,30.819093800914967,
12.86090775988287,Finland,12.298530388270636,15.577190287516048,,,7.638599810559407,12.298530388270636,15.985888032679954,28.28441842095059,
12.86090775988287,Denmark,12.546480606881415,15.754601183749791,,,8.511825917912965,12.546480606881415,15.992572648778491,28.53905325565991,
11.197657393850658,Cuba,6.4309626942521625,14.74887553632637,15.96443127119704,,9.852412485517608,6.4309626942521625,16.0,22.430962694252162,
11.127379209370424,Hungary,12.165034115001204,15.634488159997742,,,5.048249762386227,12.165034115001204,15.99702905950813,28.162063174509335,
9.159590043923863,Palestine,5.475380409721666,15.812761382046936,15.634714797669956,37.76973920014776,,5.475380409721666,15.224584532389674,20.69996494211134,
8.386530014641288,Sudan,8.125421359570371,,,,3.058656575027831,8.125421359570371,15.38204437827909,23.50746573784946,
8.222547584187406,Indonesia,6.138084725907371,,9.191582672683497,,0.9016083250442996,6.138084725907371,15.76529570135462,21.903380427261993,
7.496339677891653,Belgium,12.04423652862674,,15.51728153264369,,8.93188268895069,12.04423652862674,15.984402562434015,28.028639091060754,
7.121522693997072,Ethiopia,7.991684798357527,13.830266634174723,,,1.635761588504146,7.991684798357527,15.861851267258723,23.85353606561625,
6.910688140556367,North Korea,7.309547440541976,,9.45577727224724,,,7.309547440541976,16.0,23.309547440541976,
6.371888726207905,Kyrgyz Republic,9.12153935496083,,14.028476155917824,,4.465468305449814,9.12153935496083,15.988116238040686,25.109655593001516,
5.645680819912151,Cote d'Ivoire,4.449792926776835,,7.672683004628827,,1.4389782395033417,4.449792926776835,15.956178627785754,20.40597155456259,
4.872620790629576,Libya,7.479595403377178,,11.56011926732178,,1.9205298007946856,7.479595403377178,14.145390399804176,21.624985803181353,
3.7481698389458256,Somalia,6.473894009052067,,,,,6.473894009052067,12.540339800304585,19.014233809356654,
3.513909224011712,Nigeria,8.377970477052308,9.044233005049644,,,1.3292336799039368,8.377970477052308,11.842911521055225,20.220881998107533,
2.95168374816984,Yemen,2.15731892041547,14.671192917633489,4.0223716017401365,,2.736423840505664,2.15731892041547,16.0,18.15731892041547,
2.95168374816984,Yemen,2.15731892041547,14.671192917633489,4.0223716017401365,,2.736423840505664,2.15731892041547,16.0,18.15731892041547,
2.95168374816984,Yemen,2.15731892041547,14.671192917633489,4.0223716017401365,,2.736423840505664,2.15731892041547,11.541361061506148,13.698679981921618,
1.3587115666178595,South Africa,0.0,7.678771762911728,,,6.1750236510000285,0.0,15.855909386258642,15.855909386258642,
0.6793557833089334,Afghanistan,10.002202926240637,14.44844917779886,,,10.57994323384047,10.002202926240637,2.8119951712583777,12.814198097499014,
0.0,Venezuela,3.779953513770586,3.214099848290976,7.988778912587825,,1.051561021255571,3.779953513770586,15.947265806318311,19.7272193200889,
