country_x,year_x,sanitation_value,norm_sanitize,norm_sanitize_withpts5,norm_sanitize_withpts_log5,country_c,santitation_log32_n,water_pct,water_log32_n,avg_life,lifeexpect_log32_n,country_y,year_y,modtosev_food_insecure_pct,norm_pct_foodinsecure,norm_withpts,norm_withpts_log5,foodinsecure_log32_n,country,year,pm_value,norm_pm_value,norm_with_pts,norm_with_pts_log5,pollution_log32_n
 Luxembourg,2018.0,99.97258872,0.999674205,4.998371024,31.98957456,Luxembourg,31.98957456,99.72740585,31.877248438705895,81.53,28.77284848,Luxembourg,2018.5,0.014431660384271572,0.9855683396157284,4.927841698078642,31.538186867703303,31.53818686770331,Luxembourg,2014.5,0.086221789,0.913778211,4.568891053,29.24090274,29.240902752
 Madagascar,2018.0,31.46288418,0.185406204,0.92703102,5.932998526,Madagascar,5.932998528,32.43878108,1.5765844374771394,63.23,14.576484864,Madagascar,2020.0,0.7181908351232615,0.2818091648767384,1.4090458243836923,9.01789327605563,9.017893276055629,Madagascar,2014.5,0.17810097999999996,0.82189902,4.109495098,26.30076862,26.30076864
 Malawi,2018.0,62.26259841,0.551474368,2.757371838,17.64717977,Malawi,17.647179776,39.64565474,4.821903509123931,64.07,15.228121216,Malawi,2018.5,0.9297262447558134,0.0702737552441866,0.3513687762209333,2.2487601678139733,2.248760167813971,Malawi,2014.5,0.21709278099999996,0.782907219,3.914536097,25.05303102,25.053031008
 Malaysia,2018.0,99.70917732,0.996543444,4.982717222,31.88939022,Malaysia,31.889390208,95.58355825,30.011237144388605,75.52,24.11054544,Malaysia,2018.5,0.16202142431414313,0.8379785756858569,4.189892878429284,26.81531442194742,26.81531442194742,Malaysia,2014.5,0.26516492599999997,0.734835074,3.674175372,23.51472238,23.514722368
 Maldives,2018.0,97.44024656,0.969576203,4.847881017,31.02643851,Maldives,31.026438496,97.68616335,30.958058852814645,79.14,26.918787872,Maldives,2018.5,0.13449712358125376,0.8655028764187462,4.327514382093732,27.69609204539988,27.69609204539988,Maldives,2014.5,0.12251638099999995,0.877483619,4.387418095,28.07947581,28.079475808
 Mali,2018.0,60.64451858,0.532242776,2.661213882,17.03176885,Mali,17.031768832,49.61716771,9.312164160469155,58.71,11.070060608,Mali,2019.5,0.24776829997033256,0.7522317000296674,3.761158500148337,24.07141440094936,24.071414400949358,Mali,2014.5,0.548084899,0.451915101,2.259575506,14.46128324,14.461283232
 Malta,2018.0,99.96452158,0.999578323,4.997891617,31.98650635,Malta,31.986506336,99.92147566,31.964639793867224,82.58,29.587393952,Malta,2018.5,0.04314620114885359,0.9568537988511464,4.784268994255732,30.619321563236685,30.619321563236685,Malta,2014.5,0.14525074000000004,0.85474926,4.2737463,27.35197632,27.35197632
 Mauritania,2018.0,57.87615403,0.499339545,2.496697725,15.97886544,Mauritania,15.97886544,64.98904062,16.234254747215154,67.08,17.56315152,Mauritania,2018.5,0.4586887522135017,0.5413112477864983,2.7065562389324915,17.321959929167946,17.321959929167946,Mauritania,2014.5,0.590931326,0.409068674,2.045343368,13.09019755,13.090197568
 Mauritius,2015.5,99.426977,0.993189369,4.965946847,31.78205982,Mauritius,31.782059808,99.91658429,31.962437166612137,74.39,23.233939392,Mauritius,2018.5,0.24935528663958118,0.7506447133604188,3.7532235668020943,24.0206308275334,24.020630827533402,Mauritius,2014.5,0.08545964100000003,0.914540359,4.572701795,29.26529149,29.265291488
 Mexico,2018.0,97.19782408,0.966694906,4.833474528,30.93423698,Mexico,30.934236992,77.90792857,22.051744469742484,73.62,22.636606048,Mexico,2018.5,0.2581333068733135,0.7418666931266865,3.7093334656334327,23.73973418005397,23.73973418005397,Mexico,2014.5,0.25865741200000003,0.741342588,3.706712942,23.72296283,23.722962816
 Mongolia,2018.0,89.47308397,0.874882968,4.374414842,27.99625499,Mongolia,27.996254976,68.37923914,17.76089118246865,69.92,19.76630304,Mongolia,2020.5,0.04641936123600798,0.953580638763992,4.76790319381996,30.514580440447745,30.514580440447745,Mongolia,2014.5,0.677316646,0.322683354,1.613416768,10.32586731,10.325867328
 Montenegro,2018.0,97.47235841,0.969957867,4.849789334,31.03865174,Montenegro,31.038651744,94.47485256,29.51197714756492,76.25,24.67684848,Montenegro,2018.5,0.1260166633554447,0.8739833366445553,4.369916683222776,27.96746677262577,27.96746677262577,Montenegro,2014.5,0.296591878,0.703408122,3.517040608,22.50905989,22.509059904
 Myanmar,2018.0,83.94587631,0.809189672,4.045948359,25.8940695,Myanmar,25.894069504,69.63011056,18.324169667290032,65.88,16.632242432,Myanmar,2020.5,0.2993453679706667,0.7006546320293333,3.5032731601466667,22.420948224938662,22.420948224938666,Myanmar,2014.5,0.359516262,0.640483738,3.20241869,20.49547961,20.495479616
 Namibia,2018.0,47.16770618,0.372064928,1.860324639,11.90607769,Namibia,11.906077696,77.04421831,21.662808086035295,62.08,13.684363648,Namibia,2018.5,0.6431759571258411,0.3568240428741589,1.7841202143707946,11.418369371973084,11.418369371973085,Namibia,2014.5,0.10757817199999997,0.892421828,4.462109142,28.55749851,28.557498496
 Nepal,2018.0,81.25482817,0.77720538,3.8860269,24.87057216,Nepal,24.87057216,57.88217608,13.033970668519054,68.75,18.858666656,Nepal,2018.5,0.3837036302168735,0.6162963697831265,3.0814818489156326,19.72148383306005,19.72148383306005,Nepal,2014.5,0.551370986,0.448629014,2.243145071,14.35612845,14.356128448
 Netherlands (Kingdom of the),2018.0,99.99942649,0.999993184,4.999965918,31.99978188,Netherlands,31.999781888,99.9863085,31.993834596224982,81.67,28.88145456,Netherlands,2018.5,0.035112080934929235,0.9648879190650708,4.824439595325354,30.876413410082268,30.876413410082264,Netherlands,2014.5,0.12147019699999995,0.878529803,4.392649015,28.11295369,28.112953696
 New Zealand,2018.0,99.99999937,0.999999992,4.999999962,31.99999976,New Zealand,31.999999744,98.50749992,31.327913988427216,81.82,28.997818176,New Zealand,2018.5,0.13643126363275415,0.8635687363672458,4.317843681836229,27.634199563751867,27.634199563751867,New Zealand,2014.5,0.03929231600000005,0.960707684,4.803538418,30.74264587,30.742645888
 Niger,2018.0,23.14542926,0.08654959,0.432747951,2.769586889,Niger,2.76958688,42.42600928,6.073921796149343,59.59,11.752727264,Niger,2019.5,0.5717119618499618,0.4282880381500382,2.141440190750191,13.705217220801224,13.705217220801222,Niger,2014.5,0.73102895,0.26897105,1.344855249,8.607073594,8.6070736
 Nigeria,2018.0,60.80567936,0.534158243,2.670791216,17.09306378,Nigeria,17.093063776,45.35020741,7.39071412639853,52.82,6.50084848,Nigeria,2018.5,0.6047907161037576,0.3952092838962424,1.976046419481212,12.646697084679758,12.646697084679756,Nigeria,2014.5,0.808551907,0.191448093,0.957240467,6.126338986,6.126338976
 North Macedonia,2018.0,98.51425525,0.98234127,4.911706348,31.43492063,North Macedonia,31.43492064,93.15576429,28.91798001069592,75.83,24.351030304,North Macedonia,2018.5,0.18374330489253154,0.8162566951074685,4.081283475537342,26.12021424343899,26.12021424343899,North Macedonia,2014.5,0.413805306,0.586194694,2.930973469,18.7582302,18.758230208
 Norway,2018.0,99.99999883,0.999999986,4.999999931,31.99999956,Norway,31.999999552,99.52012485,31.78390796761874,82.64,29.633939392,Norway,2018.5,0.0342194009111596,0.9657805990888404,4.828902995444201,30.90497917084289,30.904979170842893,Norway,2014.5,0.02649235299999997,0.973507647,4.867538236,31.15224471,31.152244704
 Pakistan,2018.0,73.25213872,0.682089893,3.410449463,21.82687656,Pakistan,21.826876576,71.24164924,19.049859815284176,66.19,16.872727264,Pakistan,2018.5,0.26854790715062293,0.7314520928493771,3.657260464246885,23.406466971180063,23.406466971180066,Pakistan,2014.5,0.807761739,0.192238261,0.961191307,6.151624363,6.151624352
 Papua New Guinea,2018.0,23.12368148,0.086291108,0.431455542,2.761315468,Papua New Guinea,2.761315456,38.9501944,4.508731555312276,64.86,15.840969696,Papua New Guinea,2019.5,0.6570124974942664,0.3429875025057336,1.714937512528668,10.975600080183476,10.975600080183476,Papua New Guinea,2014.5,0.05407457999999998,0.94592542,4.729627102,30.26961346,30.26961344
 Paraguay,2018.0,93.99917032,0.928677497,4.643387486,29.71767991,Paraguay,29.717679904,80.67654456,23.298476783683626,72.85,22.039272736,Paraguay,2018.5,0.2088871255620357,0.7911128744379643,3.9555643721898215,25.315611982014858,25.315611982014858,Paraguay,2014.5,0.14572676299999998,0.854273237,4.271366186,27.33674359,27.336743584
 Peru,2018.0,85.38296511,0.826270105,4.131350525,26.44064336,Peru,26.44064336,71.96986822,19.377783274973233,75.44,24.048484864,Peru,2018.5,0.5245982939684746,0.4754017060315255,2.377008530157628,15.212854593008815,15.212854593008815,Peru,2014.5,0.39273770799999996,0.607262292,3.036311461,19.43239335,19.432393344
 Philippines,2018.0,92.19711223,0.907259243,4.536296217,29.03229579,Philippines,29.032295776,74.9226414,20.707443203450623,69.37,19.339636352,Philippines,2020.0,0.49037889305731475,0.5096211069426853,2.548105534713426,16.307875422165928,16.307875422165928,Philippines,2014.5,0.28123538699999995,0.718764613,3.593823067,23.00046763,23.000467616
 Poland,2018.0,99.5565733,0.994729678,4.973648392,31.83134971,Poland,31.831349696,91.5781881,28.207583472901913,77.42,25.584484864,Poland,2018.5,0.050733981350893353,0.9492660186491066,4.7463300932455335,30.376512596771413,30.376512596771413,Poland,2014.5,0.28974946,0.71025054,3.551252701,22.72801729,22.72801728
 Portugal,2018.0,99.85567734,0.998284662,4.991423308,31.94510917,Portugal,31.945109184,97.03479952,30.664743948210102,81.49,28.741818176,Portugal,2018.5,0.12080936321678992,0.8791906367832101,4.395953183916051,28.13410037706272,28.134100377062722,Portugal,2014.5,0.058838762000000044,0.941161238,4.705806191,30.11715963,30.117159616
 Republic of Korea,2018.0,99.86642008,0.998412344,4.992061719,31.949195,South Korea,31.949195008,99.2891603,31.679902584098627,83.14,30.021818176,South Korea,2018.5,0.03764134100227556,0.9623586589977244,4.811793294988622,30.79547708792718,30.795477087927182,South Korea,2014.5,0.353622729,0.646377271,3.231886355,20.68407267,20.684072672
 Republic of Moldova,2018.0,87.55712172,0.852110913,4.260554567,27.26754923,Moldova,27.267549216,83.39126654,24.52094014734869,70.3,20.061090912,Moldova,2018.5,0.26155524696442944,0.7384447530355706,3.692223765177853,23.630232097138254,23.630232097138258,Moldova,2014.5,0.14390592000000002,0.85609408,4.280470402,27.39501057,27.39501056
 Romania,2018.0,85.86384682,0.831985596,4.159927979,26.62353907,Romania,26.623539072,90.97823524,27.937419383658387,74.81,23.559757568,Romania,2018.5,0.16514580439733595,0.834854195602664,4.17427097801332,26.71533425928525,26.71533425928525,Romania,2014.5,0.17345529400000004,0.826544706,4.132723532,26.44943061,26.449430592
 Russian Federation,2018.0,88.48068363,0.863087853,4.315439267,27.61881131,Russia,27.618811296,86.60190715,25.966720064605724,71.84,21.255757568,Russia,2018.5,0.05385836143408618,0.9461416385659138,4.730708192829569,30.27653243410924,30.276532434109242,Russia,2014.5,0.07377196399999997,0.926228036,4.631140182,29.63929717,29.639297152
 Saint Kitts and Nevis,2015.5,96.30182,0.956045503,4.780227513,30.59345608,St. Kitts and Nevis,30.593456096,98.61185413,31.37490561390822,71.09,20.673939392,Saint Kitts and Nevis,2020.0,0.28827613567592625,0.7117238643240738,3.5586193216203688,22.77516365837036,22.77516365837036,Saint Kitts and Nevis,2014.5,0.04721457799999995,0.952785422,4.763927111,30.48913351,30.489133504
 Saint Lucia,2018.0,93.53988604,0.923218701,4.616093507,29.54299845,St. Lucia,29.542998432,95.48677399,29.967654334472495,72.28,21.597090912,Saint Lucia,2018.2,0.23923824637019486,0.7607617536298051,3.803808768149026,24.344376116153764,24.344376116153764,Saint Lucia,2014.5,0.061356413000000054,0.938643587,4.693217937,30.0365948,30.036594784
 Saint Vincent and the Grenadines,2016.0,91.47101653,0.898629276,4.493146382,28.75613685,St. Vincent and the Grenadines,28.756136832,97.71667431,30.9717982084706,70.53,20.239515136,Saint Vincent and the Grenadines,2019.5,0.37135488988806364,0.6286451101119364,3.1432255505596816,20.116643523581963,20.116643523581963,Saint Vincent and the Grenadines,2014.5,0.06855613199999999,0.931443868,4.657219341,29.80620378,29.806203776
 Sao Tome and Principe,2018.0,49.29501569,0.397348938,1.986744689,12.71516601,Sao Tome and Principe,12.715166016,60.50205689,14.21372621291338,67.33,17.757090912,Sao Tome and Principe,2021.0,0.6248760166385686,0.3751239833614314,1.8756199168071568,12.003967467565804,12.003967467565804,Sao Tome and Principe,2014.5,0.45149542499999995,0.548504575,2.742522874,17.55214639,17.5521464
 Senegal,2018.0,72.14288654,0.668905942,3.34452971,21.40499014,Senegal,21.404990144,44.03201802,6.797121763158815,67.07,17.555393952,Senegal,2018.5,0.379091450094065,0.620908549905935,3.104542749529675,19.86907359698992,19.86907359698992,Senegal,2014.5,0.535753536,0.464246464,2.321232322,14.85588686,14.855886848
 Serbia,2018.0,97.90010231,0.975041791,4.875208957,31.20133733,Serbia,31.201337312,87.80958981,26.51055026808887,75.43,24.040727264,Serbia,2018.5,0.12839714341882968,0.8716028565811703,4.358014282905852,27.89129141059745,27.89129141059745,Serbia,2014.5,0.339510615,0.660489385,3.302446923,21.13566031,21.13566032
 Seychelles,2018.0,99.48557635,0.993885848,4.969429242,31.80434715,Seychelles,31.804347136,96.12614105,30.255566987238595,72.3,21.612606048,Seychelles,2018.2,0.14616147589184048,0.8538385241081595,4.269192620540798,27.322832771461105,27.322832771461105,Seychelles,2014.5,0.19190881800000004,0.808091182,4.04045591,25.85891782,25.858917824
 Sierra Leone,2018.0,52.62114986,0.436881507,2.184407534,13.98020822,Sierra Leone,13.980208224,31.10375112,0.9754086163364294,58.2,10.674424256,Sierra Leone,2018.5,0.9764431659997443,0.0235568340002556,0.1177841700012782,0.753818688008181,0.7538186880081792,Sierra Leone,2014.5,0.554541576,0.445458424,2.227292121,14.25466957,14.254669568
 Singapore,2018.0,100.0,1.0,5.0,32.0,Singapore,32.0,100.0,32.0,83.15,30.029575744,Singapore,2018.5,0.031690140843813164,0.9683098591561868,4.841549295780935,30.98591549299798,30.98591549299798,Singapore,2014.5,0.16387435800000005,0.836125642,4.180628209,26.75602054,26.756020544
 Slovakia,2018.0,99.94880384,0.999391511,4.996957556,31.98052836,Slovakia,31.980528352,99.52116377,31.784375802500964,76.93,25.204363648,Slovakia,2018.5,0.05311446141427845,0.9468855385857216,4.734427692928608,30.300337234743093,30.30033723474309,Slovakia,2014.5,0.228585245,0.771414755,3.857073773,24.68527215,24.68527216
 Slovenia,2018.0,99.35982906,0.992391287,4.961956433,31.75652117,Slovenia,31.756521184,98.19757223,31.18835080324597,80.64,28.082424256,Slovenia,2018.5,0.088077762345246,0.911922237654754,4.55961118827377,29.18151160495213,29.181511604952128,Slovenia,2014.5,0.202618894,0.797381106,3.986905532,25.51619541,25.516195392
 Somalia,2018.0,54.00808534,0.453365846,2.266829228,14.50770706,Somalia,14.507707072,51.95002347,10.362669781422289,55.32,8.440242432,Somalia,2021.0,0.913707597702293,0.086292402297707,0.4314620114885353,2.7613568735266263,2.761356873526624,Somalia,2014.5,0.14704591300000003,0.852954087,4.264770433,27.29453077,27.294530784
 South Africa,2018.0,88.74406006,0.866218198,4.331090991,27.71898234,South Africa,27.718982336,73.10471575,19.888815174000623,64.58,15.623757568,South Africa,2020.0,0.19686570124194147,0.8031342987580585,4.015671493790292,25.700297560257876,25.700297560257873,South Africa,2014.5,0.22304729499999998,0.776952705,3.884763524,24.86248655,24.86248656
 South Sudan,2018.0,22.08612437,0.073959285,0.369796427,2.366697131,South Sudan,2.36669712,42.712079,6.202741526026037,50.48,4.685575744,South Sudan,2019.5,1.0,0.0,0.0,0.0,0.0,South Sudan,2014.5,0.26394359199999995,0.736056408,3.680282041,23.55380506,23.553805056
 Spain,2018.0,99.9973845,0.999968914,4.999844568,31.99900524,Spain,31.999005248,99.74100159,31.883370720904352,82.9,29.835636352,Spain,2018.5,0.06873636183024256,0.9312636381697574,4.656318190848787,29.80043642143224,29.800436421432238,Spain,2014.5,0.09217079399999994,0.907829206,4.539146029,29.05053458,29.050534592
 Sri Lanka,2018.0,97.07706863,0.965259674,4.826298369,30.88830956,Sri Lanka,30.888309568,72.84904679,19.773685175743363,76.44,24.824242432,Sri Lanka,2018.5,0.07468756198870519,0.9253124380112948,4.626562190056474,29.60999801636144,29.609998016361434,Sri Lanka,2014.5,0.302092539,0.697907461,3.489537303,22.33303874,22.333038752
 State of Palestine,2018.0,99.57368123,0.994933014,4.974665069,31.83785644,Palestine,31.837856448,90.70079956,27.81248763850284,73.96,22.900363648,Palestine,2019.5,0.30192422141234176,0.6980757785876582,3.490378892938291,22.338424914805064,22.338424914805064,Palestine,2014.5,0.39929625300000005,0.600703747,3.003518734,19.2225199,19.222519904
 Suriname,2018.0,95.1836386,0.942755424,4.713777121,30.16817358,Suriname,30.168173568,75.0932259,20.784258915407655,71.33,20.860121216,Suriname,2021.0,0.4011108906803764,0.5988891093196236,2.9944455465981177,19.164451498227955,19.164451498227955,Suriname,2014.5,0.11192486499999998,0.888075135,4.440375673,28.4184043,28.41840432
 Sweden,2018.0,99.6133199,0.995404137,4.977020684,31.85293238,Sweden,31.852932384,99.69497971,31.862646660524884,82.59,29.59515152,Sweden,2018.5,0.03883158103396822,0.9611684189660318,4.805842094830159,30.757389406913017,30.757389406913017,Sweden,2014.5,0.019870249000000006,0.980129751,4.900648755,31.36415203,31.364152032
 Switzerland,2018.0,99.99852088,0.99998242,4.9999121,31.99943744,Switzerland,31.99943744,98.34999917,31.25699000503472,83.34,30.176969696,Switzerland,2018.5,0.009968260265424855,0.9900317397345751,4.950158698672876,31.681015671506408,31.681015671506405,Switzerland,2014.5,0.09076985400000004,0.909230146,4.54615073,29.09536467,29.095364672
 Tajikistan,2018.0,98.83537937,0.986157971,4.930789856,31.55705508,Tajikistan,31.557055072,69.62954066,18.323913036269953,70.25,20.02230304,Tajikistan,2018.5,0.3021721880459365,0.6978278119540635,3.4891390597703174,22.330489982530032,22.330489982530032,Tajikistan,2014.5,0.942994738,0.057005262,0.28502631,1.824168385,1.824168384
 Thailand,2018.0,99.87663298,0.998533729,4.992668643,31.95307932,Thailand,31.953079328,92.27633039,28.52196313256423,76.69,25.018181824,Thailand,2020.0,0.04832374528671601,0.951676254713284,4.75838127356642,30.453640150825088,30.453640150825088,Thailand,2014.5,0.317292518,0.682707482,3.413537412,21.84663944,21.846639424
 Timor-Leste,2018.0,67.443896,0.613056371,3.065281853,19.61780386,Timor-Leste,19.617803872,58.76052075,13.429497056729707,66.13,16.826181824,East Timor,2020.5,0.614163856353336,0.3858361436466639,1.92918071823332,12.346756596693249,12.346756596693245,East Timor,2014.5,0.240883128,0.759116872,3.795584361,24.29173991,24.291739904
 Togo,2018.0,43.94306437,0.33373864,1.6686932,10.67963648,Togo,10.67963648,35.34554017,2.885523813481086,60.48,12.44315152,Togo,2018.5,0.6712953778745766,0.3287046221254234,1.6435231106271169,10.518547908013549,10.518547908013549,Togo,2014.5,0.500620431,0.499379569,2.496897846,15.98014622,15.980146208
 Tonga,2018.0,97.33972431,0.968381452,4.841907261,30.98820647,Tonga,30.988206464,66.06326434,16.717987207391424,72.16,21.504,Tonga,2020.5,0.20115056535603448,0.7988494346439655,3.994247173219828,25.563181908606897,25.563181908606897,Tonga,2014.5,0.031703873999999965,0.968296126,4.841480631,30.98547604,30.985476032
 Trinidad and Tobago,2018.0,99.71655535,0.996631135,4.983155677,31.89219634,Trinidad and Tobago,31.89219632,97.9895168,31.094661599467326,72.78,21.984969696,Trinidad and Tobago,2021.0,0.49037889305731475,0.5096211069426853,2.548105534713426,16.307875422165928,16.307875422165928,Trinidad and Tobago,2014.5,0.081725194,0.918274806,4.591374031,29.3847938,29.384793792
 Tunisia,2018.0,97.45750396,0.969781315,4.848906576,31.03300208,Tunisia,31.03300208,85.95492561,25.675378544021136,75.09,23.776969696,Tunisia,2018.5,0.25456258677823596,0.745437413221764,3.727187066108821,23.85399722309645,23.85399722309645,Tunisia,2014.5,0.34180315400000005,0.658196846,3.290984228,21.06229906,21.062299072
 Uganda,2018.0,36.4987516,0.245259705,1.226298527,7.84831057,Uganda,7.84831056,40.18591416,5.065187113371664,65.44,16.290909088,Uganda,2018.5,0.8373338622956821,0.1626661377043179,0.8133306885215896,5.205316406538174,5.205316406538173,Uganda,2014.5,0.42644066999999997,0.57355933,2.867796651,18.35389856,18.35389856
 Ukraine,2018.0,99.82473113,0.997916852,4.989584262,31.93333927,Ukraine,31.933339264,93.70842021,29.16684586874324,72.89,22.07030304,Ukraine,2018.5,0.2483138266118502,0.7516861733881498,3.758430866940749,24.053957548420797,24.053957548420794,Ukraine,2014.5,0.159085884,0.840914116,4.204570581,26.90925172,26.909251712
 United Arab Emirates,2018.0,99.79391334,0.997550569,4.987752847,31.92161822,United Arab Emirates,31.921618208,99.97324095,31.987950162663996,81.82,28.997818176,United Arab Emirates,2021.0,0.08331680221847582,0.9166831977815242,4.583415988907621,29.33386232900877,29.333862329008774,United Arab Emirates,2014.5,0.611475047,0.388524953,1.942624765,12.43279849,12.432798496
 United Kingdom,2018.0,99.82711893,0.997945232,4.989726162,31.93424744,United Kingdom,31.934247424,99.92632742,31.966824584388316,81.02,28.377212128,United Kingdom,2018.5,0.03466574092304442,0.9653342590769556,4.826671295384778,30.89069629046258,30.89069629046258,United Kingdom,2014.5,0.09622744100000002,0.903772559,4.518862797,28.9207219,28.920721888
 United Republic of Tanzania,2018.0,43.98165342,0.334197288,1.67098644,10.69431322,Tanzania,10.694313216,36.07846411,3.215565958350392,65.25,16.143515136,Tanzania,2018.5,0.6406466970584944,0.3593533029415056,1.796766514707528,11.49930569412818,11.499305694128179,Tanzania,2014.5,0.16392618400000003,0.836073816,4.180369082,26.75436212,26.754362112
 United States,2018.0,99.70487957,0.996492364,4.982461819,31.88775564,United States,31.887755648,98.2555394,31.214453933563696,78.38,26.329212128,United States,2018.5,0.08138266216697565,0.9186173378330243,4.593086689165123,29.395754810656783,29.39575481065678,United States,2014.5,0.050504571000000054,0.949495429,4.747477147,30.38385374,30.383853728
 Uruguay,2018.0,98.99758696,0.98808588,4.940429398,31.61874815,Uruguay,31.61874816,99.88129688,31.946546933195442,77.26,25.460363648,Uruguay,2020.0,0.1471136679171945,0.8528863320828055,4.264431660414028,27.292362626649776,27.292362626649776,Uruguay,2014.5,0.06451261200000002,0.935487388,4.677436941,29.93559642,29.935596416
 Vanuatu,2018.0,73.03935813,0.679560902,3.397804508,21.74594885,Vanuatu,21.745948864,74.28583408,20.42068322428924,70.51,20.224,Vanuatu,2020.0,0.25233088671881254,0.7476691132811875,3.738345566405937,23.925411624998,23.925411624998,Vanuatu,2014.5,0.05064361399999995,0.949356386,4.746781928,30.37940434,30.379404352
 Viet Nam,2018.0,87.51025427,0.851553873,4.257769366,27.24972394,Vietnam,27.249723936,79.45697386,22.749293290444534,74.24,23.117575744,Vietnam,2019.5,0.0668518151173636,0.9331481848826364,4.665740924413182,29.860741916244365,29.860741916244365,Vietnam,2014.5,0.256506169,0.743493831,3.717469155,23.79180259,23.791802592
 Yemen,2018.0,57.95965373,0.500331976,2.501659878,16.01062322,Yemen,16.010623232,74.63497101,20.577902677688847,67.19,17.648484864,Yemen,2018.5,0.6229418765870685,0.3770581234129316,1.8852906170646584,12.065859949213811,12.065859949213811,Yemen,2014.5,0.573833269,0.426166731,2.130833653,13.63733538,13.637335392
 Zimbabwe,2018.0,65.24479779,0.58691912,2.934595601,18.78141185,Zimbabwe,18.78141184,48.80059895,8.944456011948768,60.25,12.264727264,Zimbabwe,2018.5,0.7965681412102136,0.2034318587897864,1.0171592939489322,6.509819481273166,6.509819481273165,Zimbabwe,2014.5,0.127397211,0.872602789,4.363013945,27.92328925,27.923289248
